Systematic Name,Transcriptional Plasticity
YPL181W,0.215438754
YPR126C,0.215456965
YDL091C,0.215457037
YHR038W,0.215503187
YNR051C,0.215513119
YDR292C,0.215543565
YNL226W,0.215609116
YGL176C,0.215692446
YMR074C,0.215715799
YDR257C,0.215727856
YNL289W,0.215731613
YPR081C,0.21580734
YLR272C,0.215824144
YLR324W,0.215829994
YPL020C,0.215864476
YGR167W,0.215890246
YPR115W,0.21591559
YDL006W,0.215927235
YGL093W,0.216004562
YNL262W,0.216015475
YDR410C,0.21602573
YOL088C,0.21602891
YNL291C,0.216095203
YOR132W,0.21611249
YPL016W,0.216132464
YDR078C,0.216261105
YKL129C,0.216280306
YDR448W,0.21632202
YNL166C,0.216334368
YCL052C,0.216342894
YDR394W,0.216355617
YMR183C,0.216362592
YJL100W,0.216389301
YNL071W,0.216426075
YBR024W,0.216451082
YBR160W,0.216487656
YOR158W,0.216648992
YDR356W,0.216706497
YIL040W,0.216771145
YDR179C,0.216850835
YEL050C,0.216996984
YPL031C,0.217023419
YBL041W,0.21703742
YFL068W,0.217047588
YML102W,0.217058155
YOR257W,0.217093132
YGR238C,0.21711275
YLR292C,0.217129061
YER151C,0.217153915
YGL038C,0.217200364
YDR170C,0.217202668
YCR069W,0.217239457
YIL152W,0.21731013
YER050C,0.217333087
YDL156W,0.217351862
YIL071C,0.217425448
YKL140W,0.217452956
YJR074W,0.217494644
YLR319C,0.217550143
YDR022C,0.217576529
YNL090W,0.217612577
YNL211C,0.217643897
YDL139C,0.217762364
YER021W,0.217867027
YDL146W,0.217879897
YPL034W,0.217947684
YOR377W,0.217989167
YLR235C,0.21803854
YNL168C,0.218076099
YGR133W,0.218095058
YMR324C,0.218199264
YLR187W,0.218204851
YDR286C,0.218257362
YLR173W,0.218260164
YNL026W,0.218288824
YOL006C,0.218350161
YDR088C,0.218422742
YHR159W,0.218519415
YNL275W,0.218611206
YGL054C,0.218670091
YBR099C,0.218771539
YER152C,0.218808855
YBR242W,0.218881845
YNL121C,0.218894004
YIL103W,0.218906107
YNL179C,0.218913111
YGL080W,0.219013279
YNR047W,0.219037232
YDL009C,0.219070993
YOR362C,0.21912026
YPR023C,0.219138874
YBR098W,0.21914588
YLR248W,0.219151653
YML012W,0.219191636
YHR205W,0.219221713
YDR340W,0.219291268
YBR273C,0.219315648
YPR024W,0.219317313
YPL173W,0.219382511
YCL008C,0.219394528
YOL087C,0.219535257
YLR211C,0.219576876
YKL023W,0.219581428
YBR265W,0.21967635
YPL120W,0.219723113
YDR169C,0.21973807
YLR165C,0.219739306
YPL013C,0.219758529
YGR104C,0.219798857
YHR098C,0.219893707
YCL044C,0.219965919
YBL022C,0.220025381
YPL258C,0.220035694
YER007C-A,0.22012632
YDR503C,0.220131952
YBR090C,0.220314199
YML002W,0.220514504
YBR120C,0.220522792
YPR166C,0.220580183
YBR146W,0.220610727
YML088W,0.220645768
YBL067C,0.220665484
YDR020C,0.220747574
YIL023C,0.220766397
YMR147W,0.220977742
YOL060C,0.22099209
YLR072W,0.221001709
YOL004W,0.221168781
YOR138C,0.221179469
YEL053C,0.221181312
YKL083W,0.221384036
YGL106W,0.221480367
YOR282W,0.221492553
YPL128C,0.221497022
YDR006C,0.221584035
YGL052W,0.221586781
YIL126W,0.221638937
YOL005C,0.221708639
YPL197C,0.221787178
YOL046C,0.221912791
YMR039C,0.221997636
YPL251W,0.222014874
YOR097C,0.222017529
YKL145W,0.222047745
YNL197C,0.222070353
YER087W,0.222119749
YPR079W,0.222162788
YMR177W,0.222177922
YOR050C,0.222305301
YDR177W,0.222415242
YHL027W,0.222512444
YMR254C,0.222547588
YDR515W,0.22255005
YBR033W,0.222559727
YGR190C,0.222587089
YOR109W,0.222595374
YDR519W,0.222626903
YPL009C,0.222643521
YOR066W,0.222699041
YDL123W,0.222705821
YKL213C,0.222708139
YHR116W,0.222755093
YJL076W,0.222767432
YOR265W,0.222781761
YKL184W,0.222791367
YKR082W,0.222849425
YDR139C,0.222855271
YIL145C,0.222878636
YKL069W,0.222918533
YOR089C,0.222924069
YLR309C,0.222953294
YLL066C,0.222973635
YJR099W,0.222989968
YLR229C,0.222993239
YDR423C,0.222997919
YPL218W,0.223012151
YDR527W,0.223018426
YGL137W,0.223020845
YJR125C,0.223059104
YGR218W,0.223104815
YJL070C,0.223150109
YDR501W,0.223162074
YKL063C,0.22319199
YDR457W,0.223205925
YGL173C,0.223304038
YHR206W,0.22336315
YGR041W,0.223379594
YLR295C,0.223389456
YJL095W,0.223393159
YNL310C,0.223426969
YLR055C,0.223469666
YBR237W,0.223531884
YFL029C,0.223651585
YGR125W,0.223662236
YDR115W,0.223666312
YGL163C,0.223681596
YPL260W,0.223768922
YBL082C,0.223854449
YEL013W,0.22389484
YHR026W,0.223983036
YKL112W,0.224106444
YHR086W,0.224148822
YCL045C,0.224224127
YGL206C,0.224265718
YKL198C,0.224296082
YJL055W,0.224437515
YKL137W,0.224503431
YGR166W,0.224535835
YDR075W,0.224554986
YHL031C,0.224610151
YKL002W,0.224619684
YPR047W,0.224642451
YML034W,0.224703647
YBL107C,0.224947354
YKL088W,0.224961734
YDR531W,0.225087766
YPL229W,0.22510216
YDR359C,0.22514002
YDL056W,0.225154918
YGL199C,0.225164421
YEL015W,0.225256434
YBR030W,0.225262117
YGL091C,0.225262263
YFR025C,0.225315042
YFL050C,0.225434206
YLL014W,0.225481033
YDL019C,0.225527456
YOL113W,0.225596562
YIL073C,0.225718165
YHR144C,0.225727009
YKR010C,0.225817262
YMR222C,0.225817739
YKL126W,0.225833223
YHR082C,0.225920215
YPL101W,0.225924966
YGR038W,0.225948863
YBR295W,0.226030254
YOL096C,0.226047986
YGL035C,0.226201001
YPL107W,0.226203423
YOR327C,0.226260672
YDR532C,0.226274331
YML069W,0.226274743
YJR054W,0.226322653
YDR072C,0.226424875
YLR408C,0.226437367
YPR052C,0.226452063
YGR101W,0.22649461
YDR435C,0.226517148
YOR038C,0.226635993
YOR325W,0.226680967
YML094W,0.2267926
YML014W,0.226855622
YNL189W,0.227041478
YDL164C,0.227046573
YMR296C,0.22712719
YMR086W,0.227130608
YPL053C,0.227209211
YPR200C,0.227340939
YEL062W,0.227387873
YML057W,0.22748699
YLR188W,0.22751407
YDR431W,0.227519876
YBL061C,0.227561038
YHR175W,0.227580967
YJL005W,0.227626585
YJL020C,0.227634924
YJL222W,0.227705274
YNR033W,0.227712044
YGL249W,0.227779808
YMR316C-B,0.227867517
YGL238W,0.227880041
YDR103W,0.227990411
YBR074W,0.228002304
YEL067C,0.228113818
YDR237W,0.228123669
YIL083C,0.228206751
YML038C,0.22823953
YHR106W,0.228329679
YLL057C,0.228361294
YMR221C,0.228372892
YHL019C,0.228383282
YAR014C,0.228384831
YLR065C,0.228487354
YPL055C,0.228511388
YHR190W,0.228529432
YNL057W,0.228542208
YOR072W,0.228557862
YPR036W,0.228659267
YBL013W,0.228695635
YCL056C,0.228696307
YER159C,0.22870345
YCR008W,0.22873438
YPR100W,0.228883701
YGL027C,0.228886135
YDR425W,0.22892535
YOL107W,0.229011755
YLL067C,0.229091997
YLL036C,0.229176961
YFR035C,0.229261003
YNL180C,0.229397768
YMR122C,0.229397925
YLR208W,0.229399709
YMR268C,0.229400736
YPR175W,0.229406688
YBR124W,0.229447032
YJR060W,0.229498527
YOR099W,0.2296094
YGR188C,0.229644465
YML010W,0.229719451
YDR407C,0.229751157
YEL032W,0.229775465
YLL038C,0.229793298
YBR029C,0.229797818
YNR025C,0.229885877
YOL098C,0.229890161
YML037C,0.229989625
YPL155C,0.230255754
YGR252W,0.230279463
YMR068W,0.230299843
YKL007W,0.230331656
YHR187W,0.230396897
YOR126C,0.230480646
YLR254C,0.230533373
YLR376C,0.230617431
YER094C,0.230656499
YMR237W,0.230694828
YNL306W,0.230795679
YPR114W,0.230882255
YPR125W,0.230982546
YMR023C,0.231060321
YDR304C,0.231070517
YOR068C,0.231106355
YNR063W,0.231123885
YGL162W,0.23115231
YBL052C,0.231185718
YKL094W,0.231209181
YPR128C,0.231255625
YPL202C,0.231295621
YER189W,0.231326965
YBL109W,0.231328489
YLR421C,0.231413281
YOR123C,0.231475687
YKL022C,0.231516919
YNR032W,0.23151976
YPL105C,0.231535415
YJL195C,0.231640081
YGR011W,0.23165863
YJL192C,0.231689041
YOR345C,0.231725329
YLR057W,0.231765995
YDL064W,0.231803461
YOL130W,0.231815959
YPL008W,0.231852436
YHR061C,0.231875872
YEL010W,0.231912002
YEL076C,0.231918134
YLR209C,0.231946283
YDL007W,0.231997449
YOR143C,0.232005066
YLR050C,0.232028336
YNL311C,0.232039002
YDR185C,0.232059159
YNL074C,0.232070884
YPR059C,0.232161844
YPL085W,0.232219386
YOR114W,0.232222721
YIL093C,0.23237576
YIL100W,0.232392869
YOR067C,0.232413971
YBR064W,0.232419091
YLR288C,0.232429513
YIL049W,0.23244747
YDR248C,0.232484426
YBL018C,0.232506873
YLR287C,0.232677795
YDR071C,0.2328106
YDR325W,0.232845775
YNL159C,0.2329726
YHR146W,0.233091941
YEL058W,0.233093322
YHR031C,0.2331251
YGL013C,0.233150396
YFR031C,0.233181896
YER089C,0.23319843
YPL145C,0.233201758
YBR049C,0.233299146
YBR077C,0.233344415
YML029W,0.233428017
YCR022C,0.233554493
YLR246W,0.233568795
YDR186C,0.233577288
YNL050C,0.233667719
YMR087W,0.233675355
YHR212C,0.233684559
YPL259C,0.2337184
YOL073C,0.233849911
YGL075C,0.233907003
YOL111C,0.233910623
YDR274C,0.233963893
YDR174W,0.233970213
YLR232W,0.234110676
YNL126W,0.234129256
YAL046C,0.234228377
YKL115C,0.234247919
YGL014W,0.234283027
YBL038W,0.234295582
YKL220C,0.234354114
YNR042W,0.234356063
YJL110C,0.234503506
YJR046W,0.234772315
YBR205W,0.234864323
YLR106C,0.234962411
YKR089C,0.235015551
YPL059W,0.235051028
YIL038C,0.235055527
YOR318C,0.235104105
YJL023C,0.235200689
YFL007W,0.235275537
YDR372C,0.235288803
YDR316W,0.235317649
YDR052C,0.235337732
YJL036W,0.235339725
YLR407W,0.235363772
YLR096W,0.235426986
YIR005W,0.23543873
YOR162C,0.235461634
YGL207W,0.235487895
YNL070W,0.235503477
YJR010C-A,0.235523336
YLR380W,0.235541856
YER087C-A,0.235584326
YNL138W,0.235593299
YLL051C,0.235641205
YBL069W,0.235663361
YOR043W,0.235672387
YBL004W,0.235700436
YDL180W,0.235841564
YNR070W,0.235847805
YNL016W,0.235886175
YKL194C,0.235949357
YNL282W,0.23598917
YHR142W,0.236006309
YML124C,0.236028037
YDR130C,0.236040732
YMR027W,0.236068502
YJL053W,0.236262808
YPL118W,0.236310316
YBR290W,0.236348826
YOR364W,0.236432183
YGR116W,0.236439307
YHR113W,0.236485401
YGL061C,0.236565933
YJR053W,0.236591853
YDL237W,0.236649394
YGL149W,0.236728068
YKL131W,0.236729036
YDR069C,0.236742126
YDR121W,0.236891448
YOR082C,0.23699152
YPL209C,0.236994313
YOR087W,0.237042205
YLR313C,0.237182924
YDL128W,0.237194025
YOR008C-A,0.237197014
YDL219W,0.237208524
YFL025C,0.237214766
YIL013C,0.237407692
YCR050C,0.237421156
YMR279C,0.237514323
YPL193W,0.237554008
YKL154W,0.237589446
YML107C,0.237757577
YDR509W,0.237773145
YGL181W,0.237909758
YNL328C,0.237974744
YGR010W,0.23803424
YHR211W,0.238085732
YDR510W,0.238109447
YJL031C,0.238214145
YLR095C,0.238241538
YML001W,0.238274717
YDR123C,0.238314176
YOR064C,0.238337289
YOR363C,0.238369788
YBR293W,0.238379511
YLR143W,0.23841099
YPL234C,0.238412876
YDL018C,0.238418749
YOL054W,0.238428988
YEL037C,0.238432562
YCL024W,0.238535539
YGR210C,0.238575181
YJR022W,0.238694303
YKL138C,0.238702523
YOR151C,0.238708258
YOL018C,0.238713144
YHR155W,0.238747235
YLL001W,0.238826425
YER128W,0.238833343
YCL069W,0.238946389
YLR133W,0.239060679
YJL135W,0.239093673
YGR063C,0.239171792
YHR013C,0.239250673
YBR059C,0.239416212
YLR112W,0.239447196
YOR236W,0.239448446
YOL008W,0.239531918
YPR034W,0.239545615
YIL007C,0.239553793
YIL149C,0.23967114
YLR410W,0.239703818
YPR067W,0.239735169
YER169W,0.239849723
YBL094C,0.239860089
YOR157C,0.239910343
YLR079W,0.239993577
YLR008C,0.240107901
YFR050C,0.240154045
YLR090W,0.240158355
YCL047C,0.240168639
YDL236W,0.24034027
YIL020C,0.240340813
YMR292W,0.240400509
YLR039C,0.240453152
YLR357W,0.240477205
YHR130C,0.240554666
YLL004W,0.240598774
YJR065C,0.240689739
YER138W-A,0.240776169
YGL194C,0.240779245
YGR261C,0.240826205
YHR072W,0.240937938
YAL049C,0.241022988
YLR392C,0.24106022
YDR079W,0.241073488
YBR138C,0.241083489
YLR455W,0.241215157
YBR281C,0.241239127
YFR020W,0.241260737
YNL102W,0.241458649
YLR137W,0.241493632
YDR136C,0.241544403
YPL049C,0.241585917
YGR164W,0.241705055
YDR105C,0.241705284
YHR133C,0.241758963
YIL059C,0.241901209
YMR035W,0.241929251
YNL148C,0.241941404
YPL208W,0.242118878
YOL076W,0.242135926
YBR014C,0.242175783
YIR007W,0.24220565
YDR329C,0.242209701
YER041W,0.242210718
YMR212C,0.242417354
YPR075C,0.242423532
YPL056C,0.2426019
YER033C,0.242639704
YNR061C,0.242685111
YCR071C,0.242701061
YPR049C,0.24271245
YNL146W,0.242729688
YGL193C,0.242740386
YJL008C,0.242857338
YPR155C,0.242985438
YKL183W,0.243038495
YGL200C,0.24315578
YLR244C,0.243288175
YKR096W,0.243473677
YDR494W,0.243537935
YKR029C,0.243615227
YAL002W,0.243615242
YGL105W,0.243621692
YDR282C,0.24365395
YDL057W,0.243654727
YCL026C-A,0.243657933
YHR147C,0.243658062
YJL168C,0.243687818
YLR234W,0.24373443
YKR028W,0.243767133
YBR223C,0.243779954
YNL108C,0.243800837
YDR397C,0.243863608
YIL122W,0.243933419
YOR079C,0.244055881
YMR267W,0.244107859
YHR075C,0.244207999
YPL125W,0.244238014
YLR228C,0.24424532
YER012W,0.244256924
YML087C,0.244336996
YGR233C,0.244364556
YGR021W,0.244371838
YPL015C,0.24443352
YDR280W,0.244459703
YPR065W,0.244504685
YBL098W,0.244542031
YGR084C,0.244589429
YHL020C,0.244625101
YMR258C,0.24465084
YDL185W,0.244673164
YIL050W,0.24475828
YDR284C,0.24492084
YPL199C,0.244945196
YNL088W,0.244997294
YKL087C,0.245043057
YGR048W,0.245043264
YGR030C,0.245057723
YMR289W,0.245089756
YOR181W,0.2451431
YMR325W,0.245191841
YPL050C,0.245268127
YBL095W,0.245390159
YLR154C,0.245429337
YOR018W,0.245514889
YDL163W,0.245533785
YEL017W,0.245574371
YHR102W,0.245586124
YOL052C,0.245690878
YDR400W,0.245721844
YDL160C,0.245807363
YJR140C,0.24585989
YHR139C-A,0.245882884
YLR097C,0.245904799
YLR023C,0.246050709
YGL182C,0.246147034
YML072C,0.24623148
YJR110W,0.246255186
YFL024C,0.246319729
YGL186C,0.2463967
YDL246C,0.246424528
YNL017C,0.246504397
YNL236W,0.246508364
YFL004W,0.246527136
YGR293C,0.246556813
YOL017W,0.246643938
YPR003C,0.246686096
YLR423C,0.2467031
YDL052C,0.246752175
YLL058W,0.246766628
YFR005C,0.246767818
YPL244C,0.246771749
YJL092W,0.246865739
YNL287W,0.24686775
YDL115C,0.24725253
YDR506C,0.247260261
YPR129W,0.247262585
YLL048C,0.247302985
YMR314W,0.247505133
YKL205W,0.247522716
YLR093C,0.247556123
YDR024W,0.247569201
YGR247W,0.247818292
YER060W,0.247909063
YDR094W,0.247919645
YHR127W,0.247937443
YML084W,0.247973025
YLR328W,0.24805836
YIL147C,0.248061581
YGR137W,0.248148686
YJR119C,0.248193416
YDR452W,0.248243368
YBR085W,0.248252015
YPR140W,0.248287348
YJL074C,0.24832052
YHR119W,0.248321078
YBR202W,0.248402321
YIL118W,0.248451886
YAL042W,0.248517959
YOR129C,0.248564947
YNL042W,0.248708646
YOR360C,0.248832576
YGR231C,0.249065578
YJL216C,0.249108603
YDL196W,0.249251182
YBR231C,0.249350318
YDR366C,0.249369055
YDL143W,0.249383253
YDR016C,0.249456196
YHR044C,0.249526781
YDR488C,0.249581662
YPR053C,0.249679598
YER116C,0.249979201
YGR267C,0.250025606
YIL010W,0.250057387
YCL063W,0.250083013
YNR015W,0.250105004
YIL129C,0.250171572
YMR010W,0.250216896
YKL064W,0.250258798
YBL040C,0.250262558
YOR039W,0.250327584
YNL116W,0.2503577
YCL031C,0.250422963
YDR202C,0.250483209
YCR025C,0.250514345
YJL117W,0.250557175
YHR074W,0.250585439
YPL010W,0.250606012
YOR358W,0.250684792
YPR174C,0.250751551
YNL251C,0.250778203
YJR020W,0.250861285
YIL151C,0.250891161
YKL037W,0.250938631
YKR003W,0.250947185
YJR112W,0.251002232
YDL101C,0.251028444
YKL005C,0.251146414
YLR189C,0.251169392
YER132C,0.251292132
YJL137C,0.25136348
YNL210W,0.251399791
YLR203C,0.251430439
YPL094C,0.251553936
YER101C,0.251587903
YMR007W,0.251590943
YDR122W,0.251598399
YDL240W,0.251611126
YNL006W,0.251616144
YBR111C,0.251640215
YNL149C,0.251644856
YGR112W,0.251655296
YDL147W,0.251707471
YOR023C,0.251735535
YMR278W,0.251738363
YJR024C,0.251805185
YOR030W,0.251815945
YBR255W,0.251860776
YNL231C,0.251883149
YCR009C,0.252060532
YOR106W,0.252093612
YKL212W,0.252129009
YBR063C,0.252154883
YOL020W,0.252176769
YBR207W,0.252185652
YPR069C,0.252225711
YLR415C,0.252227723
YOR155C,0.252309406
YJL131C,0.252394709
YPL024W,0.252414292
YHR156C,0.252608801
YIL075C,0.252613176
YMR182C,0.252622146
YJR091C,0.25266673
YIL150C,0.252671961
YIL153W,0.252679118
YDR098C,0.252902045
YOR267C,0.252971457
YFR008W,0.252999159
YCR060W,0.25300726
YDR326C,0.253147601
YJR103W,0.253177912
YKL162C,0.253213471
YML003W,0.253315411
YGR258C,0.253441308
YER174C,0.253578642
YEL022W,0.253623535
YHR110W,0.253684595
YGL235W,0.25381266
YAL037W,0.25382588
YDL042C,0.253831906
YER148W,0.253875998
YER027C,0.253922083
YLR390W,0.253931712
YMR264W,0.253939642
YLL022C,0.253976041
YDR090C,0.254124201
YKR073C,0.254221017
YKL157W,0.254244719
YOL011W,0.25431399
YPL277C,0.254381285
YOR316C,0.254438294
YOR292C,0.254438471
YEL003W,0.254451105
YLR113W,0.25447683
YOR192C,0.254509163
YHR006W,0.254538739
YDR339C,0.254563531
YDL086W,0.254589813
YPL026C,0.254642207
YGR223C,0.254719911
YBR036C,0.254769459
YML078W,0.254808614
YKL038W,0.254811128
YDR092W,0.254995777
YHR123W,0.255074001
YHR176W,0.255102282
YLR362W,0.255178759
YHL013C,0.255209945
YNL172W,0.255228842
YPL052W,0.255254943
YJL035C,0.255326165
YGR259C,0.255424283
YGR255C,0.255468231
YDL010W,0.255559711
YHR135C,0.255577856
YDL103C,0.255592923
YDR255C,0.255598156
YML117W,0.255602744
YOR011W,0.255608812
YMR203W,0.255679346
YOR300W,0.255755519
YGR266W,0.255770976
YGL036W,0.25579501
YGR006W,0.255877516
YDR294C,0.25589058
YER114C,0.256014556
YLR332W,0.256092877
YCR018C,0.256129824
YKL003C,0.256140937
YPR138C,0.256262552
YOR034C,0.256353644
YBL066C,0.256392934
YNL330C,0.256397407
YMR057C,0.256463509
YHR149C,0.25646735
YAL014C,0.256507071
YDR271C,0.256519157
YBR268W,0.256546521
YBR179C,0.256548272
YEL048C,0.256602691
YBL070C,0.256663446
YLR255C,0.256676569
YDL162C,0.256680824
YJR080C,0.256718632
YFR018C,0.256724912
YBR086C,0.256753542
YPL164C,0.256769163
YOR245C,0.256774892
YDR232W,0.256815986
YCR096C,0.257013799
YBR037C,0.257125015
YIL060W,0.25720575
YNL046W,0.257234425
YGL007W,0.257339509
YLR230W,0.257458969
YIL067C,0.257500955
YNR059W,0.257548682
YJR043C,0.257650163
YDR132C,0.257776108
YHL043W,0.257792333
YHR039C,0.257802474
YPR068C,0.257852066
YJR034W,0.257980333
YPL137C,0.258010967
YAR050W,0.258111436
YPL082C,0.258159778
YGR060W,0.258198134
YGL178W,0.25824705
YDL178W,0.258294581
YGL242C,0.25833367
YPL252C,0.258401369
YER120W,0.258446547
YNL292W,0.258542823
YPL117C,0.258598903
YER018C,0.258620217
YML105C,0.258653332
YLR212C,0.258773675
YEL059C-A,0.258795694
YJR115W,0.258811859
YOL166C,0.258907479
YLR195C,0.259019258
YJR044C,0.259028104
YJL097W,0.259033407
YNR035C,0.259052874
YKL096W-A,0.259056362
YOR387C,0.259061267
YHR217C,0.259089688
YOL038W,0.259141373
YEL044W,0.259245424
YDL067C,0.25930981
YLR294C,0.259433042
YDR045C,0.259437681
YMR255W,0.259700724
YGR291C,0.25976062
YDL248W,0.259871501
YEL005C,0.259886046
YDL109C,0.25988773
YPL178W,0.259977503
YER146W,0.260094667
YLR219W,0.260105434
YML133C,0.260113823
YDR451C,0.260156691
YHR069C,0.260166963
YJL087C,0.26044207
YNL105W,0.260581553
YOR117W,0.260615328
YBL111C,0.260625979
YPL148C,0.26073967
YNL019C,0.260818796
YNL153C,0.26082823
YOR365C,0.260830804
YIL138C,0.261035667
YHR108W,0.261156883
YJL145W,0.261201832
YPR048W,0.261208249
YBR221C,0.261217005
YPL060W,0.261231624
YPL062W,0.261250416
YOR124C,0.261270558
YOR261C,0.261349075
YMR155W,0.261367781
YCR059C,0.261368846
YGR127W,0.261409637
YFL010C,0.261421858
YJL219W,0.261440935
YOR384W,0.261575828
YHR048W,0.261617101
YAR008W,0.261735777
YOR263C,0.261756861
YGR135W,0.261759288
YDR367W,0.261854618
YCR084C,0.261919686
YFR036W,0.261943758
YGL011C,0.262149176
YPL188W,0.26216622
YGL088W,0.262167381
YMR102C,0.262222091
YJR011C,0.262232507
YDR063W,0.26225875
YKL055C,0.26230016
YDR129C,0.262320384
YFR052W,0.262397194
YCL034W,0.262412185
YCR020C-A,0.262444566
YPL001W,0.262549227
YPR103W,0.262760669
YMR266W,0.262773616
YPL152W,0.262787748
YJL132W,0.262788135
YIL034C,0.262859603
YIL033C,0.262881033
YMR077C,0.262926554
YDR118W,0.263164183
YGR158C,0.26328445
YIL016W,0.263293174
YDR260C,0.263366636
YLR122C,0.26341327
YMR301C,0.263436583
YPR172W,0.263500716
YHL034C,0.263509612
YEL027W,0.263537048
YOR212W,0.263650739
YJR066W,0.263698902
YMR140W,0.263718568
YJR088C,0.263752642
YER044C-A,0.263764329
YML129C,0.263764417
YJL051W,0.263923656
YDR330W,0.264171814
YOR270C,0.264174824
YDR462W,0.264190075
YKL031W,0.264321339
YPL206C,0.26433584
YLR037C,0.264380014
YLR069C,0.264386678
YBL074C,0.264400645
YHL002W,0.264446177
YLR387C,0.26454976
YLR385C,0.264570742
YDL137W,0.264622764
YDR216W,0.264747714
YLR100W,0.264760949
YPL113C,0.264807911
YIL031W,0.264851844
YLR241W,0.265013206
YDR180W,0.26504397
YAL053W,0.265056007
YKL176C,0.265057532
YKL008C,0.265059686
YGR191W,0.265142794
YGL126W,0.26522652
YNL040W,0.265252078
YBL033C,0.26526465
YBL029W,0.265295185
YPL089C,0.265296319
YLR043C,0.2654038
YBR250W,0.265441307
YKL110C,0.265477023
YPR062W,0.265592727
YMR019W,0.265638732
YDL166C,0.265678518
YOR352W,0.265749219
YGR050C,0.265831988
YER190W,0.265852968
YDL200C,0.265890048
YBR108W,0.265916294
YER028C,0.265940756
YDR254W,0.26597592
YPL177C,0.266008514
YOL133W,0.266320285
YOR029W,0.266360602
YNL307C,0.266449296
YOL021C,0.266505086
YAL020C,0.266701028
YBR226C,0.266716804
YPL278C,0.266747479
YNL216W,0.266793415
YMR003W,0.26700418
YER023W,0.267007852
YBR016W,0.267027653
YLR201C,0.267042999
YKL034W,0.267058747
YOR054C,0.267185471
YLR028C,0.267202487
YLR103C,0.267273821
YNL012W,0.267299271
YBR186W,0.267381548
YDL135C,0.267392082
YLR347C,0.267454426
YGL196W,0.26748645
YIL046W,0.267543103
YBR080C,0.267685769
YHR214W,0.267845751
YHR054C,0.267853352
YIL062C,0.268041605
YBR109C,0.26823947
YGL022W,0.268331603
YDR190C,0.268337318
YLR035C,0.26834496
YLR135W,0.268477088
YLR465C,0.268580804
YHR028C,0.268677919
YNL320W,0.268793695
YLR024C,0.26886832
YNL130C,0.268951884
YGR054W,0.269009089
YKL024C,0.269075298
YJL115W,0.269108812
YEL038W,0.269233779
YDL186W,0.269478935
YDR293C,0.269545891
YFR010W,0.269606982
YER184C,0.269792112
YKL224C,0.269802225
YGR070W,0.269875364
YDR119W,0.269885266
YKL054C,0.269950636
YAL058W,0.2699577
YLR370C,0.270042706
YDR062W,0.270200419
YGL097W,0.270434218
YHR024C,0.270469507
YNL339C,0.270883674
YNL028W,0.270939196
YDR048C,0.270939535
YJL220W,0.270969807
YMR244C-A,0.271076319
YJL011C,0.271256847
YNL283C,0.271263494
YJR017C,0.271351632
YDR436W,0.271447351
YPR113W,0.271476617
YOR026W,0.271498877
YDL206W,0.271531338
YFL018C,0.271624169
YHR180W,0.271624327
YAL007C,0.271813975
YBR284W,0.27202886
YDR146C,0.272120887
YCR065W,0.272124498
YJL121C,0.272208866
YGR237C,0.272213525
YBR023C,0.27225714
YGL034C,0.272257588
YPL246C,0.272407757
YJL059W,0.272441891
YHR164C,0.272467907
YDR261C,0.272497515
YKL144C,0.27258238
YKR041W,0.272639852
YMR193W,0.27271377
YEL028W,0.272808669
YGR097W,0.272941071
YLR014C,0.27299628
YGR045C,0.273040381
YKL122C,0.273070078
YLL018C,0.273173489
YOR249C,0.273184904
YKL125W,0.273335306
YNL259C,0.273499547
YMR071C,0.273508681
YNL023C,0.2735196
YAR027W,0.273529416
YBR061C,0.273653763
YDL099W,0.273709567
YDL157C,0.273892706
YER155C,0.273964909
YML101C,0.274061184
YGR082W,0.274129779
YHR040W,0.274165407
YBL065W,0.27420018
YPR134W,0.274209076
YHR161C,0.274278028
YJL094C,0.274336226
YGR020C,0.274399121
YMR030W,0.274474817
YGR207C,0.274486967
YDR388W,0.274502289
YGL056C,0.274657682
YKR085C,0.274940871
YLR417W,0.27498443
YBR257W,0.274999028
YAR029W,0.275002181
YBR170C,0.275100322
YOL117W,0.275170628
YJL014W,0.275519069
YDL036C,0.275544068
YJR122W,0.275609869
YDL132W,0.275777378
YDL111C,0.275846973
YJR129C,0.276005726
YGR132C,0.276032975
YNL103W,0.276241261
YJL183W,0.276244659
YKL171W,0.276255813
YHR210C,0.276264366
YML108W,0.276540757
YML030W,0.276633856
YBL007C,0.276770248
YFR029W,0.276775927
YCR085W,0.277046784
YLR001C,0.277071622
YEL045C,0.277189875
YIL098C,0.277207382
YDR371W,0.27720969
YDR106W,0.277236022
YOR042W,0.277289385
YPR054W,0.277329047
YGL087C,0.277414044
YLR289W,0.27743996
YBR112C,0.27744701
YCR068W,0.277518396
YPL270W,0.2775369
YNL154C,0.277614327
YBR177C,0.277770205
YLL030C,0.277856878
YNL157W,0.277976124
YNL188W,0.278182564
YBR262C,0.278187528
YOR232W,0.278307441
YDL026W,0.278439572
YIL086C,0.278459414
YAR035W,0.278487025
YJR069C,0.27853221
YER163C,0.278592759
YJR107W,0.278613909
YFR003C,0.278619392
YLR375W,0.278657148
YDL187C,0.278677979
YJR001W,0.278795173
YBR206W,0.278801287
YGR065C,0.278826165
YDR346C,0.278855719
YHR077C,0.27886528
YDR089W,0.278882168
YIL008W,0.278931217
YOR035C,0.279022809
YAL068C,0.279057829
YML090W,0.279157717
YOR223W,0.279162562
YBR038W,0.279290309
YIL108W,0.279335785
YIR033W,0.279419344
