Systematic Name,Protein Abundance_D2
YNL304W,1242.54441580351
YMR156C,1242.59197488764
YML041C,1243.3909990628
YOR387C,1243.52291361477
YMR244W,1244.23769540489
YOR192C,1244.23769540489
YDR366C,1244.23769540489
YKL033W,1244.38803947218
YDR309C,1244.89511007113
YLR307W,1245.084504783
YGL192W,1245.93142715041
YHR011W,1246.46888639748
YHR021W-A,1246.77846246045
YPL282C,1246.77846246045
YJR108W,1247.62561066648
YHR079C-A,1249.3202455802
YHR185C,1249.3202455802
YNL187W,1250.16773219484
YLL060C,1250.16773219484
YLR297W,1250.59917154158
YLL019C,1251.8630435074
YDL138W,1251.8630435074
YGL258W-A,1251.8630435074
YDR485C,1252.884501
YER064C,1253.46077796747
YDR317W,1253.5588052885
YPL068C,1253.85864925387
YLR263W,1255.25501716771
YDR186C,1256.43427709191
YJR012C,1256.95167877535
YNL107W,1257.32607117682
YLR460C,1257.80017811199
YDR338C,1257.80017811199
YLR376C,1257.80017811199
YGR134W,1258.14864320258
YDR073W,1258.15431693758
YDR115W,1258.60337
YFL064C,1258.64878974242
YHR075C,1258.72085697612
YIL045W,1258.72085697612
YER037W,1259.49751362062
YPL267W,1260.34634970062
YKL162C,1260.50112518283
YIL107C,1260.61672022066
YKL003C,1260.77641096193
YMR036C,1260.95918983471
YKR063C,1261.0
YBL059W,1261.02909192912
YDR249C,1261.1952979365
YLR177W,1261.69268973528
YNR020C,1261.74665717
YOR227W,1262.0373561
YNL332W,1262.04435828237
YDL199C,1262.8935306924
YBL080C,1262.89383625079
YER096W,1263.0
YDR363W,1263.4605285214
YOL096C,1264.36160999934
YPL018W,1264.98752492371
YPL196W,1264.99737579036
YJL218W,1265.44171984964
YJR146W,1266.29134005874
YKL043W,1267.0
YBR027C,1267.14107210345
YOR231W,1268.5372684101
YBL034C,1268.95630148014
YNL136W,1270.41023582395
YLR013W,1270.54111772739
YDR191W,1270.54111772739
YOR040W,1271.39140826729
YFL065C,1272.24181036996
YNL230C,1272.24181036996
YMR284W,1273.05073690599
YMR068W,1273.22852995143
YOR161C,1273.94294908237
YML104C,1273.94294908237
YGL160W,1274.55495440956
YML083C,1274.7936856016
YLR204W,1274.7936856016
YIL088C,1274.7936856016
YHL005C,1274.7936856016
YBR063C,1275.64453350257
YBR285W,1276.49549274013
YOL068C,1276.59258807394
YER111C,1278.21450135234
YAL010C,1278.61444003827
YDR217C,1279.0
YGR133W,1279.45631964432
YMR040W,1280.75195739942
YLR422W,1280.76828656193
YMR141C,1281.60358371071
YOR346W,1281.60358371071
YIL013C,1282.1478585464
YGR222W,1282.21410761782
YMR265C,1282.58809768299
YLR341W,1283.30716935363
YFR046C,1283.30716935363
YNR032W,1283.74482347193
YIL003W,1284.52984866382
YJL051W,1285.01119872512
YAL048C,1285.48277534867
YKR027W,1286.71567146751
YEL068C,1288.73031232404
YBR108W,1290.12594563768
YGL098W,1290.39261967452
YMR168C,1291.93834220493
YGL118C,1293.53798901616
YOR223W,1295.42859868403
YCR010C,1298.18767055675
YJL216C,1298.65936514558
YHR106W,1299.20989194197
YOR322C,1299.24786130659
YBR161W,1299.51331355764
YGR150C,1299.51497333536
YDL241W,1300.0
YCL061C,1301.63901618625
YGL226W,1301.92570857102
YPL157W,1302.0
YLR082C,1302.00556029508
YFL033C,1302.07931084083
YDR286C,1302.27509176027
YDR379C-A,1304.15109852131
YDR275W,1304.78138494663
YLR125W,1305.49403248664
YOR166C,1306.75916963252
YGR015C,1308.05884535669
YDR042C,1308.91400234169
YNL167C,1309.68298528417
YDR440W,1310.0
YPL189W,1311.48013077206
YOL130W,1312.4003827268
YBR275C,1314.90316783375
YPL175W,1315.18853794427
YDR495C,1316.0
YGR068C,1316.59439453394
YDR357C,1316.61534236518
YHR213W,1318.32795376932
YOL117W,1320.0
YLR242C,1321.5
YOR307C,1322.36692939741
YMR163C,1322.61139133546
YLL025W,1322.61139133546
YJR066W,1323.19626170424
YDR043C,1323.46840577145
YHL042W,1324.32552908159
YDR239C,1324.66861586898
YJR120W,1325.18276122306
YOR127W,1327.54384088139
YNL299W,1328.66499121331
YER093C-A,1329.01675749364
YER132C,1330.0
YOR339C,1331.18642990108
YGR154C,1332.04453115605
YDR480W,1332.19655272524
YDL177C,1332.90274085866
YPR093C,1332.90274085866
YBL095W,1333.76105896648
YLR099W-A,1334.35541392798
YDR437W,1335.21332200693
YJL035C,1335.80495274529
YIR017C,1336.0
YER119C,1336.90247637264
YIR033W,1338.65961779728
YHL022C,1338.91324175102
YHR044C,1338.91324175102
YIR010W,1339.19091240869
YAL064C-A,1339.77231751025
YKR052C,1340.0
YIL119C,1340.0
YOR213C,1341.0
YDL244W,1344.06931647146
YCL058C,1344.9290400026
YDR315C,1344.93469655932
YPL040C,1345.11253845519
YCR023C,1345.28298852704
YLR073C,1345.85658846996
YDR359C,1346.2029930874
YDL077C,1346.64881046832
YGR018C,1346.64881046832
YLR092W,1347.50885731922
YNL321W,1347.50885731922
YDL027C,1348.11425813918
YJL134W,1348.95137042933
YDR475C,1349.6750623359
YCR079W,1349.98806619452
YLR039C,1350.05710007135
YER098W,1350.0896438427
YMR166C,1350.89619549455
YFR057W,1351.81070608362
YGL036W,1351.99261488669
YAL002W,1352.67139844674
YOR037W,1353.9392928686
YDL030W,1354.85388155507
YDL240W,1355.44949328842
YBR157C,1355.57380519803
YDL091C,1356.15476308148
YML107C,1356.73247511175
YGR227W,1356.75442074167
YOL072W,1358.13247392729
YHR091C,1358.137868
YGL240W,1360.0
YBR197C,1360.0
YNL072W,1360.12640954507
YJR043C,1362.83760482056
YDR118W,1363.53961568251
YNL011C,1364.46626934947
YAL034C,1365.0
YEL069C,1365.59465346736
YKR010C,1365.93487577384
YER045C,1366.0
YML061C,1366.03046424859
YNL257C,1367.35598318774
YDR206W,1367.81174303529
YMR281W,1369.9265340414
YMR041C,1370.08685013905
YDL245C,1370.16806954871
YPL281C,1372.49689249275
YHR209W,1373.62864699145
YDR470C,1376.19964962952
YDR416W,1376.84874588096
YMR181C,1377.67804565141
YKL146W,1377.67804565141
YOR358W,1378.72647313412
YMR081C,1380.5161588364
YNL083W,1380.55069256448
YCR100C,1381.40295971268
YBR001C,1381.81922210414
YGR023W,1381.99859554146
YML076C,1383.0
YFR005C,1383.33977811632
YCR082W,1383.85660273487
YOR284W,1384.0
YOR186W,1384.59219837887
YCL021W-A,1384.59219837887
YMR020W,1385.59650193208
YDR306C,1386.33053037229
YIR015W,1386.80158499713
YLR015W,1387.18675456487
YPR003C,1387.18675456487
YNR011C,1387.77335579415
YJR058C,1390.0
YAL055W,1390.64764392647
YPL046C,1391.51313048449
YHL014C,1391.66072701969
YGL138C,1392.01427483512
YFL024C,1392.77830448237
YDL056W,1394.42385697138
YOR106W,1394.42729216419
YMR150C,1394.62236209417
YJR013W,1394.62384636454
YKR097W,1395.0224598619
YOR219C,1395.2632458926
YDR538W,1396.24458403215
YML023C,1396.85813971659
YMR287C,1400.32977530808
YPL241C,1400.6617101546
YAR033W,1400.76150702304
YML027W,1401.784308
YNL140C,1402.33545823613
YOL023W,1402.9162206626
YBL010C,1403.0
YPR147C,1403.64101293806
YJR115W,1404.50807942929
YEL033W,1405.37525093279
YMR185W,1405.37525093279
YOL137W,1407.10990881911
YDR069C,1408.0
YPL065W,1408.35413309351
YLR149C,1409.19520697335
YMR167W,1411.6432954692
YIL160C,1413.13419974674
YOR054C,1413.18484518774
YHR036W,1413.2160807003
YML095C,1414.92105704279
YBR280C,1415.39679162536
YJL137C,1416.65801872346
YOR107W,1416.65801872346
YOR038C,1417.0
YDR192C,1419.14249803105
YOR305W,1420.0
YGR166W,1420.52624577719
YDR464W,1421.82345040481
YOL065C,1421.87140965887
YNL213C,1422.74067318318
YHR177W,1422.74067318318
YBR192W,1423.0
YDR205W,1425.0
YEL029C,1425.7317947912
YPL141C,1426.82360236357
YEL018W,1429.98004645983
YER127W,1430.0
YOR245C,1430.66008571703
YNL214W,1430.75179758359
YNL058C,1430.75179758359
YJL102W,1431.62515167686
YOR191W,1434.0
YGR171C,1435.70448443003
YJL144W,1435.79210754299
YGR149W,1435.81290387439
YKR077W,1436.0
YIL024C,1436.45137042933
YFR007W,1437.40476011114
YGR044C,1441.0991171151
YDR439W,1441.19522417785
YBR147W,1442.76241343286
YKR022C,1442.92765846928
YER075C,1442.94777494545
YLR462W,1443.63416696913
YFR038W,1444.30895975751
YGR091W,1444.38352107418
YGL053W,1445.13089654035
YLR189C,1445.94350010138
YPL017C,1446.0
YDR072C,1446.0
YDR227W,1446.25004706705
YNL024C,1447.56632511568
YGL094C,1449.0
YKL005C,1449.04939355586
YDR313C,1449.06772930561
YML065W,1449.25920557727
YLR256W,1449.94950368357
YOR017W,1450.72332356607
YNL305C,1451.80104884415
YIR007W,1452.0
YGL166W,1452.51565622032
YDL080C,1453.03922982466
YLR442C,1453.04715842341
YPL167C,1453.5
YPR186C,1454.82623672294
YGL185C,1455.68490097113
YHR071W,1456.89369061781
YNL240C,1457.0
YDR201W,1457.13167599872
YOL033W,1457.33371518324
YMR006C,1457.91918262646
YLR190W,1458.10075477643
YHL036W,1458.30993173579
YLR057W,1458.75870583396
YLR001C,1459.5517316787
YOR266W,1460.0
YLR457C,1460.13429249348
YJL133W,1461.60460293506
YIR009W,1461.704774
YMR293C,1463.0
YGR122W,1463.16959640765
YIL014W,1463.46237230794
YDR065W,1463.47583938768
YHR061C,1464.0
YCL056C,1464.66331245031
YIR027C,1465.0
YDL159W,1466.30428763101
YPL255W,1466.33589764305
YDL129W,1466.60189901173
YCL005W,1467.21042635878
YOL003C,1468.2758844065
YDR528W,1469.09224050961
YLR358C,1469.80818845987
YPL024W,1470.50960816616
YKL087C,1470.81354617581
YPR140W,1471.0
YMR283C,1471.50128920457
YBL082C,1471.58460312432
YGL085W,1472.73418474029
YPL258C,1473.65130893794
YPL076W,1473.96727149328
YPL124W,1475.20054936284
YNL046W,1475.22815029283
YBR233W,1475.87292346064
YJL118W,1476.40311203397
YMR159C,1477.66767804933
YKL086W,1478.69356912662
YLR119W,1478.85531385504
YCR015C,1479.46454906285
YJL107C,1480.0
YER047C,1480.42412543323
YCL051W,1481.0
YPL064C,1482.53953956696
YJR055W,1486.30863387516
YNL195C,1487.35273646333
YDL020C,1487.35273646333
YKR058W,1487.49048782067
YLR036C,1489.10678352906
YOR329C,1490.01475439235
YHL018W,1490.50949449392
YOL125W,1491.73861412738
YPL250C,1492.48645066024
YKL149C,1492.61609351513
YBR194W,1493.67433927345
YNL101W,1494.37135585601
YPL214C,1494.5455723041
YOR049C,1495.2491387369
YNL009W,1496.33339916539
YDR079W,1498.76128082187
YLR079W,1499.2428061341
YKR044W,1499.63956880344
YNR075W,1499.90608719246
YCR024C,1501.12821303964
YFR039C,1501.3413567164
YGR237C,1502.80874742977
YNL188W,1504.0
YGR140W,1504.8562934453
YKL064W,1506.09130266394
YBL107C,1506.14841379445
YNL068C,1507.33252878823
YPR153W,1509.30738892374
YMR227C,1509.7642731321
YHR101C,1509.95471174758
YLL032C,1510.0
YHR144C,1510.0
YDR443C,1511.94618003396
YBR140C,1511.94618003396
YPR115W,1511.97766088066
YCR069W,1513.48789236309
YOR070C,1514.24034556143
YNL309W,1514.76575432169
YDR492W,1514.89363605239
YDL117W,1515.00424028545
YPL104W,1515.58322171035
YFR008W,1516.10617299383
YGL141W,1516.15068022151
YBR215W,1517.50564847043
YJR089W,1517.96677657782
YHR151C,1518.10687206721
YAL022C,1518.58610936147
YOL013C,1518.98737186977
YFL034W,1519.7249965003
YMR210W,1519.73899014761
YAR064W,1520.0
YDL006W,1520.0
YPR176C,1520.0
YLR032W,1520.0
YMR098C,1521.87162568768
YBR295W,1522.0
YML098W,1522.3860437945
YDR185C,1523.39137211545
YJL161W,1523.83004298417
YKL084W,1526.91637168072
YFR003C,1526.99461866224
YNL106C,1527.72319847247
YNL126W,1527.80506115937
YLR214W,1528.40236633548
YBR104W,1528.96313724445
YDL098C,1529.65247344589
YNL253W,1530.0
YDL157C,1532.20686471684
YIR023W,1532.57380989736
YPL153C,1533.16772421807
YDL217C,1533.17162657493
YLR272C,1533.20085718366
YLR362W,1533.35621623966
YER118C,1533.92945510751
YDR325W,1534.62069594293
YIL150C,1535.50426572557
YPR185W,1535.73585260636
YDL048C,1536.88224675705
YMR087W,1536.91591632448
YOL081W,1537.10592552762
YDR375C,1538.34881957173
YPR054W,1538.62232556814
YNL022C,1539.0
YHL024W,1539.06089890255
YMR052W,1540.0
YDR478W,1540.093220467
YLR139C,1541.30767450788
YPL272C,1542.18637596903
YGL251C,1543.09167302068
YML064C,1543.17099163466
YCR067C,1544.88011558126
YBR211C,1545.0
YOL044W,1545.53762691102
YLR205C,1546.4203251447
YMR106C,1547.51891784512
YDR283C,1548.20344557427
YBL081W,1548.81703249268
YNL286W,1549.86769628014
YML081W,1549.86769628014
YHR149C,1550.0
YKR078W,1555.7688276708
YIR024C,1556.15042220074
YOR060C,1556.80502044996
YFL050C,1557.5
YNR074C,1560.0
YLR240W,1560.71151392099
YLR382C,1560.75263425324
YDL017W,1561.72319847247
YER140W,1562.20846391264
YMR144W,1563.36667019685
YOL011W,1563.83836525292
YHR160C,1563.83836525292
YGR065C,1563.83836525292
YDR240C,1564.02486158898
YLR016C,1564.49242525247
YDR183W,1565.43979044926
YPL020C,1566.98653979792
YBL086C,1566.98653979792
YNL127W,1567.34670251524
YDR180W,1567.41308365921
YMR102C,1567.47824898185
YNL176C,1568.83132949429
YJL070C,1569.1345317537
YDR489W,1572.48322003205
YKL105C,1572.67829062157
YAL024C,1572.88588647527
YHR022C,1574.552259
YDL054C,1574.6592688878
YNL095C,1575.00527411948
YPR109W,1575.15038199534
YDR216W,1576.43304315144
YOR005C,1577.07246409256
YNL199C,1578.1691981421
YNL237W,1579.19834308317
YKL065W-A,1579.19834308317
YIL169C,1579.19834308317
YLL052C,1579.19834308317
YOR389W,1579.51753564713
YMR028W,1580.31924271525
YLR188W,1581.59213331245
YDR473C,1581.96664844493
YDR329C,1582.6443350365
YPR057W,1583.00283901515
YKR055W,1583.10134326811
YER010C,1583.85738951193
YNL146W,1584.10766215954
YGR179C,1585.9477251459
YGL180W,1587.53971793298
YMR282C,1587.97210876846
YNL003C,1589.44724980902
YNL020C,1589.74881340262
YJL006C,1590.0
YGR102C,1590.39847975395
YDR392W,1593.03660518379
YNL329C,1593.50725122886
YJR001W,1596.38871035653
YMR223W,1596.97307985144
YGL013C,1597.30343739116
YKR103W,1599.36053539596
YGL032C,1599.47669992587
YBR071W,1599.78212990787
YMR060C,1599.96202068723
YLR284C,1599.96202068723
YJR118C,1599.96202068723
YJR092W,1600.0
YLR253W,1600.0
YHR154W,1600.36342880167
YLR427W,1600.88973650743
YMR182C,1601.36757404423
YPR141C,1601.75333259242
YDR362C,1602.64639942234
YHL027W,1602.65600161247
YBR007C,1606.99191409326
YPL119C,1608.24508380167
YCL016C,1608.24508380167
YHR109W,1608.3354534
YKL015W,1609.07647362175
YJR082C,1609.67570832614
YPR178W,1610.5
YLR251W,1610.666835
YOL146W,1611.56143296318
YLR237W,1611.91461231432
YDR079C-A,1612.06873309154
YJL165C,1612.39629853297
YJR100C,1613.43675647355
YDR139C,1613.86490840842
YEL050C,1613.97781011874
YKR029C,1614.28231908444
YOR062C,1615.0
YKL092C,1615.015986141
YOR188W,1616.26362311955
YJR152W,1616.80023735255
YER028C,1618.10521769303
YLR454W,1619.53174149006
YNL222W,1619.91264574089
YML111W,1621.51151354409
YBR043C,1623.5330874785
YGR271W,1625.44755935698
YPL120W,1625.46062464808
YCR042C,1626.76685461072
YGR058W,1627.27636030255
YJL116C,1628.0
YDR371W,1628.2959498287
YBR204C,1629.40692460866
YML096W,1629.94605767994
YDR364C,1630.0
YDR137W,1630.09837692501
YLR191W,1630.67175531846
YBR167C,1630.72001513836
YPR071W,1630.83298854387
YGR125W,1631.46101359391
YLR103C,1632.09247226819
YPL007C,1632.26205871686
YGR274C,1633.34635162676
YIL158W,1633.39913276787
YOR246C,1634.31575066828
YER033C,1634.58736855811
YGL089C,1635.67478591126
YIL061C,1637.11773969289
YOR373W,1638.0
YOR147W,1638.37522695274
YPR047W,1638.37522695274
YJL141C,1639.10360219817
YOR202W,1639.68822204134
YLR138W,1640.94159297121
YAR028W,1641.0
YEL062W,1642.57243856303
YOL103W,1642.9989142263
YBR060C,1644.79708276084
YPR066W,1646.0
YDL045W-A,1646.22700036586
YGL128C,1647.43508054968
YEL009C,1647.78997393494
YLR086W,1649.68803622975
YHR110W,1650.55886353841
YJR008W,1651.17702186723
YPR094W,1651.28008575706
YMR289W,1653.7861265702
YKL012W,1655.75856400836
YJL059W,1656.45238342924
YKL061W,1658.22817122486
YBL090W,1661.919428
YJL073W,1662.66791895559
YBR119W,1663.92633330063
YMR077C,1664.71899219956
YNL164C,1665.0
YMR097C,1665.16890127076
YGR046W,1666.25139473246
YKR021W,1667.09284513683
YDR034C,1667.15370021143
YBR107C,1671.36232347589
YAL014C,1671.99283027214
YMR247W-A,1671.99283027214
YPL171C,1672.35272860566
YLR361C,1672.41964353454
YDR244W,1677.25048017374
YLR306W,1679.0
YPR002W,1679.97343892192
YBR163W,1680.0
YBR158W,1682.4645200013
YGR206W,1683.22614267088
YLR385C,1683.69787816693
YGL237C,1685.35539138136
YJR056C,1685.36386773772
YNL165W,1686.37481730194
YDR110W,1686.63760099367
YNL097C,1687.50484243261
YPL005W,1687.55585584922
YPR194C,1687.56276989326
YOR079C,1687.56276989326
YNL145W,1687.56276989326
YMR268C,1688.06035156409
YDR140W,1689.0
YAR027W,1690.0
YDR219C,1690.08517759068
YNL250W,1691.4758306668
YDR067C,1691.65697792005
YLR102C,1694.0
YKR020W,1695.64840207423
YGL079W,1697.24611293771
YNL311C,1697.95468371061
YFR042W,1698.91741534316
YMR132C,1700.20947173388
YNL326C,1700.56844679661
YNL053W,1701.55543207677
YML053C,1701.55543207677
YPL132W,1701.84193698688
YBR219C,1703.16204078603
YBR225W,1703.53735362887
YPL138C,1704.05440092768
YAR008W,1704.25697474381
YGR268C,1704.3027848016
YNL221C,1705.02675818878
YCR026C,1705.30125010673
YMR104C,1707.86033861554
YOR308C,1708.70886970768
YNR062C,1709.0
YLR152C,1711.0
YPL087W,1711.55511414983
YMR258C,1714.14862240832
YHR143W,1714.58401501593
YCR095C,1715.41686229161
YOR036W,1715.42236808991
YDR111C,1715.58873291083
YDR066C,1717.95386310663
YGR047C,1717.95386310663
YOL028C,1718.58955310754
YDR410C,1718.79048350192
YDR005C,1720.0
YNR004W,1720.0
YHR115C,1721.72574668185
YJL110C,1721.76066573937
YHR040W,1723.42138300813
YPL244C,1724.799220167
YDL036C,1726.81089842603
YKL194C,1727.31352877919
YML006C,1727.70545721131
YGR144W,1727.89601074599
YNL152W,1728.10880185537
YGL197W,1728.60857526202
YHR186C,1729.2965725559
YDR425W,1729.31703440575
YDL101C,1729.37894811551
YDR151C,1729.51178587707
YCR033W,1729.51178587707
YDR075W,1730.62644972715
YGL139W,1731.82474187064
YJR149W,1731.96593727134
YOR377W,1734.4036018182
YMR272W-B,1734.44794060937
YPL229W,1734.46126061334
YOR337W,1735.0
YPL191C,1735.83684951934
YJR050W,1736.91177291475
YOR233W,1739.54633321818
YBL021C,1740.65121923561
YJL031C,1742.98527017357
YNL116W,1743.29848197814
YPR105C,1744.2016456008
YDR532C,1744.88050029513
YBR238C,1747.82189588893
YMR316W,1748.41731296434
YPL193W,1749.40577895688
YPL097W,1749.72473844232
YDL175C,1750.10473586694
YOR154W,1750.13425665406
YPL180W,1750.13425665406
YKR011C,1750.31111048716
YIL092W,1751.04313501661
YPR162C,1752.2354284477
YKR099W,1753.99765863102
YBR231C,1754.48832000382
YCL024W,1754.64092299208
YGR198W,1754.7155189456
YNL065W,1755.1839885262
YGR104C,1755.74502782838
YPR166C,1756.0
YLR254C,1756.09181989759
YKL078W,1757.90636668969
YKL017C,1758.43004024009
YBL067C,1759.13151845136
YKL055C,1760.0
YBR221W-A,1760.53298749127
YLR144C,1765.95152624917
YDR103W,1766.0
YDR490C,1767.0
YDR316W,1767.56334342751
YOR077W,1767.56334342751
YKR036C,1770.94319539242
YDR080W,1771.15903227554
YIL131C,1771.42635305132
YOR244W,1772.0
YKL018C-A,1772.13469274788
YBR179C,1772.20843114581
YKL203C,1773.49943494839
YCR018C,1776.51543555277
YLR298C,1776.87251175
YOR297C,1777.58961
YIR021W,1778.09896016603
YNL320W,1779.30719204344
YKR031C,1781.14685447521
YDL001W,1781.59285339188
YGL259W,1781.59285339188
YDR422C,1782.2176456349
YDR420W,1782.85784983117
YHR090C,1782.88017715624
YLR417W,1783.84752988786
YER169W,1783.8727163693
YMR135C,1784.15768382031
YLR006C,1789.64208431425
YMR069W,1791.77672880968
YAL032C,1791.82627991872
YIL009C-A,1791.9364774078
YBR264C,1792.18632486908
YPL151C,1792.96482114263
YBR093C,1793.00629878525
YHR172W,1794.38383150101
YOR075W,1797.36483271819
YAL053W,1797.36483271819
YOL048C,1797.36483271819
YIL077C,1797.86873693037
YPL045W,1798.30758367064
YLR390W,1798.42443128123
YML019W,1800.20310814826
YPL256C,1801.0
YER040W,1801.51832854406
YER054C,1802.97659165655
YOL042W,1803.78913793946
YLR050C,1805.90116332613
YAL001C,1809.03712124191
YEL053C,1809.16034367854
YOR353C,1811.33017736511
YDR511W,1811.92923633954
YHL038C,1813.58695597233
YLR080W,1818.01657648699
YLR021W,1820.0
YHR102W,1821.0
YML029W,1821.729022
YHR103W,1823.03284773654
YPL222W,1823.95036059889
YIL144W,1824.66791016339
YNL193W,1825.0
YML091C,1825.63329847518
YIL112W,1825.70671563592
YBR022W,1826.75665677882
YNR048W,1828.46870027791
YDL209C,1828.5102761514
YOL161C,1828.99341363374
YBL059C-A,1829.53173399534
YDR379W,1829.68213199174
YMR240C,1830.0
YCL029C,1830.33680157146
YGL140C,1830.62891206009
YNL224C,1831.54392655202
YDR279W,1831.89137895948
YFR031C,1832.82781989956
YEL067C,1835.0
YLL006W,1836.37666480917
YLR375W,1837.99337689317
YJR116W,1840.38907789668
YLR299W,1841.0
YDR479C,1842.27140272778
YPR008W,1844.64123360293
YPR179C,1847.11321175557
YLR326W,1848.93855061631
YDL156W,1849.7891368911
YIL079C,1851.23447699989
YMR056C,1852.6830197
YML021C,1853.61070396044
YBR070C,1854.67943978967
YDL045C,1854.84145490078
YHL025W,1856.65806827485
YJL131C,1856.66543850802
YGL083W,1856.86149771916
YKL134C,1857.24674954651
YGL117W,1857.77747552392
YKR069W,1860.73385879482
YGR247W,1864.0
YGR243W,1864.11525896064
YPR131C,1864.97911486696
YER018C,1866.26731662705
YPL140C,1866.32683379257
YJR046W,1866.34048283574
YOL101C,1866.70402614303
YOR238W,1867.55568312029
YER050C,1870.43985037202
YHR198C,1870.65137314734
YLR436C,1870.80750664631
YKR023W,1871.27806793622
YLR130C,1872.35687716189
YDR143C,1872.42843207963
YPR075C,1872.71079499492
YCL055W,1873.17253452775
YDR243C,1873.7620109718
YJL030W,1874.33460794575
YFR055W,1875.06233748472
YBR133C,1876.57885510016
YNL238W,1876.64567490191
YBR257W,1877.98602674049
YLR020C,1878.79842670733
YKL139W,1878.86936463074
YKR045C,1879.87015862641
YGL047W,1883.07511474378
YBR246W,1883.40101004279
YDL207W,1884.3194057913
YER071C,1885.85808239648
YDR326C,1886.0
YLR090W,1886.21660123144
YOR104W,1886.80550597681
YOL141W,1886.90090001247
YLR459W,1888.74814791119
YLR393W,1890.0
YOR152C,1890.0
YLR207W,1890.87861844461
YDR006C,1891.20875492113
YKL095W,1891.48539013639
YNL074C,1892.58503375453
YGR263C,1893.63312520399
YGR283C,1894.64930674914
YNR010W,1895.13648204931
YDR235W,1895.14620490287
YER172C,1897.95612829349
YDR288W,1898.39165884085
YCR094W,1900.20567206322
YNL225C,1900.680180985
YNR049C,1901.05770100303
YDL160C-A,1901.30494944195
YKL138C-A,1901.60563989568
YDR147W,1902.0
YER163C,1902.7421826611
YJR022W,1903.21643851851
YOR342C,1903.5485781625
YOL107W,1903.696538035
YKR030W,1904.4169563576
YHR165C,1904.98965095161
YOR028C,1905.12579755589
YHR017W,1905.30694332954
YNL103W,1907.20291454787
YPL006W,1907.27687598618
YFL030W,1908.55179769599
YLR084C,1908.55179769599
YKL189W,1909.21286609627
YBR091C,1909.81065204693
YNL076W,1913.81866739831
YDR498C,1916.85107606373
YDR469W,1917.5048748183
YER079W,1917.50555808454
YMR310C,1919.0
YLR305C,1919.89761895947
YAL008W,1920.0
YGL057C,1920.28534280282
YMR078C,1920.99347141616
YKR087C,1921.07659215536
YPR107C,1921.72207129053
YOR081C,1921.81489181628
YPL283C,1921.90905117006
YBR132C,1922.97302239474
YOR009W,1924.54583067153
YDR208W,1924.67130003071
YPR104C,1925.80392332592
YML116W,1926.0
YGR121C,1926.0
YPL236C,1926.99739449195
YKR075C,1927.5
YOL018C,1928.6686548463
YFR021W,1929.0880810954
YJL049W,1930.05470125642
YLR126C,1930.56141152223
YPL100W,1931.34052420672
YLR088W,1931.57209893768
YOL062C,1934.55484556157
YDR081C,1938.41526641466
YPL152W,1939.15587819362
YGR142W,1939.45043318924
YMR003W,1940.28093943239
YDR089W,1941.73552746687
YPR017C,1942.42306600547
YDR376W,1945.48832000382
YER142C,1945.55583789661
YJL084C,1946.45474994451
YJR111C,1946.45474994451
YHL009C,1947.31741426592
YBR259W,1950.66600736683
YGL159W,1951.0
YAL046C,1951.32866532803
YHR118C,1952.09435268504
YLR011W,1952.61998347845
YDR252W,1954.47529082143
YML030W,1955.36838927037
YJL071W,1955.54721599129
YBR289W,1956.0
YLR223C,1958.40407711417
YPR082C,1960.0
YPL107W,1963.34699754681
YBR042C,1963.65567215598
YJL209W,1964.70288947844
YIL095W,1968.33054589291
YCR102C,1970.26839949348
YPR056W,1971.33695776872
YDL090C,1971.52971100161
YIL154C,1972.03710159984
YNL227C,1972.69020667694
YIL117C,1973.09497775414
YOR371C,1975.27435568246
YBR055C,1975.31408078783
YBR187W,1977.66150535764
YDR512C,1978.79123186109
YOR385W,1981.12774515365
YKR013W,1981.27853372718
YMR233W,1982.0
YER058W,1982.59898933628
YML014W,1982.77814283395
YER113C,1985.47752462732
YNL261W,1986.48436116584
YNL073W,1986.72539544041
YER128W,1988.08421314131
YLR071C,1988.60031782498
YKR100C,1988.62134896128
YGR120C,1988.7919862748
YBR255C-A,1989.98704387564
YOR393W,1990.55563830876
YNR039C,1990.59035516815
YOR174W,1991.50965864862
YDL044C,1991.69878285
YGL060W,1993.6262032827
YNL278W,1993.67955992286
YDL087C,1993.94573403536
YDR308C,1994.27905129475
YNL194C,1995.23398595691
YKL116C,1997.571786841
YGL035C,2001.02797848888
YDR301W,2002.39145828256
YHR083W,2002.6682055136
YPR013C,2004.30757607631
YMR075W,2005.04932677938
YIL140W,2005.66210335259
YPL057C,2007.15432554647
YLR115W,2008.95974821992
YJR033C,2009.41397829586
YJR097W,2010.0
YGR278W,2011.17228899474
YDR287W,2013.0
YBR188C,2014.7603610332
YNL282W,2016.79849794418
YBR195C,2017.73297214408
YCR105W,2019.66499121331
YNR008W,2021.07525382204
YCL012C,2021.92597211
YPL051W,2023.70983021993
YLL051C,2026.19572485266
YPL161C,2026.90847456145
YNL099C,2029.66257466632
YEL012W,2029.87562458501
YDR202C,2030.0
YGL017W,2030.0
YMR231W,2030.59467767561
YNL223W,2031.29183194367
YOR002W,2035.11085366335
YLR426W,2036.35749196122
YIL068C,2037.14486096899
YMR221C,2037.25648912237
YOR115C,2037.25648912237
YHL017W,2037.25648912237
YPL070W,2038.00425966032
YIL098C,2038.05452149768
YIL085C,2040.41554264704
YMR219W,2040.76907794167
YKL197C,2041.0
