Systematic Name,mRNA Level_D2
YMR187C,0.4
YOR225W,0.4
YMR294W,0.4
YPL268W,0.4
YLL061W,0.4
YCR028C,0.4
YBL105C,0.4
YMR207C,0.4
YDR288W,0.4
YLL058W,0.4
YCR089W,0.4
YNL325C,0.4
YPR006C,0.4
YER008C,0.4
YNL068C,0.4
YHR036W,0.4
YDR166C,0.4
YGR002C,0.4
YHR116W,0.4
YMR013C,0.4
YDR287W,0.4
YGR003W,0.4
YGR004W,0.4
YER119C,0.4
YAR071W,0.4
YIR005W,0.4
YBR280C,0.4
YJL025W,0.4
YMR103C,0.4
YPR107C,0.4
YGL108C,0.4
YBL098W,0.4
YGL047W,0.4
YJR152W,0.4
YPL151C,0.4
YLR278C,0.4
YER111C,0.4
YLR272C,0.4
YBR150C,0.4
YGL113W,0.4
YDR052C,0.4
YHR078W,0.4
YOR191W,0.4
YML088W,0.4
YML111W,0.4
YBR157C,0.4
YFL033C,0.4
YDR204W,0.4
YLR253W,0.4
YBL094C,0.4
YGL117W,0.4
YBR161W,0.4
YLR245C,0.4
YPL159C,0.4
YNL225C,0.4
YML128C,0.4
YFR014C,0.4
YLR383W,0.4
YOR250C,0.4
YPL056C,0.4
YGL104C,0.4
YOR018W,0.4
YPL068C,0.4
YLR136C,0.4
YKL139W,0.4
YML112W,0.4
YPL103C,0.4
YGL201C,0.4
YPL107W,0.4
YNL074C,0.4
YOL145C,0.4
YHR209W,0.4
YPL096W,0.4
YDL142C,0.4
YLR422W,0.4
YLR419W,0.4
YPL108W,0.4
YLR408C,0.4
YBR013C,0.4
YGL088W,0.4
YGR099W,0.4
YPL070W,0.4
YLR361C,0.4
YPL071C,0.4
YPL141C,0.4
YML076C,0.4
YDR137W,0.4
YPL138C,0.4
YPL137C,0.4
YGL027C,0.4
YLR373C,0.4
YLR376C,0.4
YBR007C,0.4
YGL093W,0.4
YML054C,0.4
YMR173W,0.4
YGL121C,0.4
YIL026C,0.4
YPL008W,0.4
YGR250C,0.4
YOR372C,0.4
YJL102W,0.4
YMR201C,0.4
YPL228W,0.4
YFL054C,0.4
YER061C,0.4
YLR228C,0.4
YLR082C,0.4
YJL108C,0.4
YJL035C,0.4
YPL213W,0.4
YLR076C,0.4
YOR092W,0.4
YFL049W,0.4
YLR163C,0.4
YDR467C,0.4
YBR270C,0.4
YMR098C,0.4
YDR323C,0.4
YJL029C,0.4
YBR260C,0.4
YPL196W,0.4
YNR014W,0.4
YAR066W,0.4
YAR068W,0.4
YKL015W,0.4
YMR087W,0.4
YBR255W,0.4
YNL142W,0.4
YMR176W,0.4
YOR353C,0.4
YER171W,0.4
YDL101C,0.4
YBL059W,0.4
YOR030W,0.4
YFR043C,0.4
YBR204C,0.4
YLR193C,0.4
YPL167C,0.4
YGR113W,0.4
YPL180W,0.4
YGR109C,0.4
YBR216C,0.4
YFR038W,0.4
YPR106W,0.4
YMR029C,0.4
YLL001W,0.4
YGL133W,0.4
YMR139W,0.4
YBR225W,0.4
YLR112W,0.4
YHR117W,0.4
YMR198W,0.4
YOR394W,0.4
YLR132C,0.4
YLR137W,0.4
YGL061C,0.4
YJR052W,0.4
YPL182C,0.4
YHR204W,0.4
YDR458C,0.4
YBR227C,0.4
YLR151C,0.4
YGL197W,0.4
YDR303C,0.4
YJL181W,0.4
YLR026C,0.4
YMR078C,0.4
YOL128C,0.4
YOR219C,0.4
YOL137W,0.4
YGR243W,0.4
YOL083W,0.4
YJR062C,0.4
YLR362W,0.4
YDL209C,0.4
YLR450W,0.4
YKR037C,0.4
YOL082W,0.4
YLR212C,0.4
YLR116W,0.4
YDR420W,0.4
YGL142C,0.4
YPL003W,0.4
YNL051W,0.4
YKR031C,0.4
YOR053W,0.4
YDR246W,0.4
YJR055W,0.4
YGR168C,0.4
YNR049C,0.4
YNL063W,0.4
YLR242C,0.4
YJR097W,0.4
YBR001C,0.4
YGL017W,0.4
YPR079W,0.4
YPR081C,0.4
YPR084W,0.4
YOR076C,0.4
YGR089W,0.4
YFL059W,0.4
YKR051W,0.4
YER028C,0.4
YLL006W,0.4
YJR102C,0.4
YKR047W,0.4
YIL117C,0.4
YER014W,0.4
YOR064C,0.4
YDR338C,0.4
YMR301C,0.4
YOL075C,0.4
YDR191W,0.4
YNR023W,0.4
YIL112W,0.4
YKR046C,0.4
YOR377W,0.4
YOR373W,0.4
YCL032W,0.4
YOL033W,0.4
YJL156C,0.4
YDR160W,0.4
YJR046W,0.4
YJR090C,0.4
YIL005W,0.4
YEL048C,0.4
YKL218C,0.4
YJL165C,0.4
YNL140C,0.4
YPL042C,0.4
YDR020C,0.4
YMR282C,0.4
YBR119W,0.4
YEL025C,0.4
YJL033W,0.4
YBR169C,0.4
YMR056C,0.4
YNL136W,0.4
YKL005C,0.4
YDR416W,0.4
YPR127W,0.4
YHL036W,0.4
YNR019W,0.4
YGR166W,0.4
YDR057W,0.4
YCR073C,0.4
YMR109W,0.4
YIL093C,0.4
YOL165C,0.4
YHR002W,0.4
YPR071W,0.4
YKL224C,0.4
YIL140W,0.4
YMR023C,0.4
YLR148W,0.4
YDR222W,0.4
YOL144W,0.4
YJR140C,0.4
YOR038C,0.4
YDL028C,0.4
YOL154W,0.4
YHR129C,0.4
YIL164C,0.4
YPR105C,0.4
YOR057W,0.4
YGR161C,0.4
YLR055C,0.4
YGR048W,0.4
YEL064C,0.4
YBR212W,0.4
YGR130C,0.4
YOL159C,0.4
YLR451W,0.4
YDR358W,0.4
YML099C,0.4
YHL032C,0.4
YML120C,0.4
YLR119W,0.4
YJL044C,0.4
YKR064W,0.4
YDL175C,0.4
YIL136W,0.4
YOR105W,0.4
YIL050W,0.4
YNL174W,0.4
YMR193W,0.4
YDL036C,0.4
YOR181W,0.4
YNL310C,0.4
YGL134W,0.4
YKL105C,0.4
YHR134W,0.4
YDR440W,0.4
YDR489W,0.4
YPR203W,0.4
YPR202W,0.4
YDL050C,0.4
YBR272C,0.4
YDR088C,0.4
YJL218W,0.4
YNL041C,0.4
YBR215W,0.4
YMR316W,0.4
YFL008W,0.4
YPL161C,0.4
YJR006W,0.4
YJL074C,0.4
YOR330C,0.4
YKR083C,0.4
YGR202C,0.4
YOR111W,0.4
YOR036W,0.4
YJL176C,0.4
YDR209C,0.4
YPL016W,0.4
YMR281W,0.4
YAR042W,0.4
YHR034C,0.4
YJR151C,0.4
YDR202C,0.4
YJL187C,0.4
YJL188C,0.4
YPR189W,0.4
YIR024C,0.4
YDR406W,0.4
YKL047W,0.4
YIL013C,0.4
YOR328W,0.4
YOL113W,0.4
YDR198C,0.4
YNL167C,0.4
YLR182W,0.4
YDR520C,0.4
YMR216C,0.4
YNL297C,0.4
YCL029C,0.4
YNL176C,0.4
YMR288W,0.4
YGR046W,0.4
YMR313C,0.4
YDR034C,0.4
YPR044C,0.4
YKL121W,0.4
YOL072W,0.4
YEL066W,0.4
YDR528W,0.4
YPR022C,0.4
YDL119C,0.4
YIL137C,0.4
YNL184C,0.4
YNL035C,0.4
YJR051W,0.4
YOR090C,0.4
YPR162C,0.4
YKL033W,0.4
YBR060C,0.4
YGR198W,0.4
YJR033C,0.4
YPR075C,0.4
YHR031C,0.4
YJR107W,0.4
YER034W,0.4
YPR070W,0.4
YPR172W,0.4
YLR439W,0.4
YGR215W,0.4
YDR130C,0.4
YDR073W,0.4
YNR059W,0.4
YNL317W,0.4
YPR040W,0.4
YOR149C,0.4
YNL011C,0.4
YDR334W,0.4
YDR147W,0.4
YDR336W,0.4
YJR008W,0.4
YDR157W,0.4
YDL109C,0.4
YJR134C,0.6
YNL222W,0.6
YLR183C,0.6
YLR239C,0.6
YLR277C,0.6
YLR210W,0.6
YHL035C,0.6
YKL219W,0.6
YBL046W,0.6
YLR265C,0.6
YKL052C,0.6
YDR310C,0.6
YGR062C,0.6
YPL157W,0.6
YKL049C,0.6
YLR252W,0.6
YBR028C,0.6
YPR180W,0.6
YBL034C,0.6
YNL027W,0.6
YLR323C,0.6
YDR318W,0.6
YGL085W,0.6
YLR215C,0.6
YGR080W,0.6
YLR410W,0.6
YLR205C,0.6
YMR199W,0.6
YBL095W,0.6
YGL162W,0.6
YGL216W,0.6
YPL074W,0.6
YLR219W,0.6
YNR065C,0.6
YPR185W,0.6
YJR096W,0.6
YLL019C,0.6
YNL172W,0.6
YOL016C,0.6
YGL169W,0.6
YDR316W,0.6
YNL326C,0.6
YKL155C,0.6
YAL058W,0.6
YGL110C,0.6
YLR190W,0.6
YLR260W,0.6
YPL181W,0.6
YLR442C,0.6
YNL298W,0.6
YOR290C,0.6
YJR022W,0.6
YHL038C,0.6
YKR067W,0.6
YGL243W,0.6
YNL272C,0.6
YKL075C,0.6
YJR030C,0.6
YLR001C,0.6
YGR071C,0.6
YIL016W,0.6
YMR028W,0.6
YLR166C,0.6
YGR194C,0.6
YHR040W,0.6
YKL148C,0.6
YGR049W,0.6
YAL027W,0.6
YGR177C,0.6
YDR351W,0.6
YNR034W,0.6
YJR066W,0.6
YPL238C,0.6
YGL223C,0.6
YKL022C,0.6
YGL116W,0.6
YGR072W,0.6
YJL209W,0.6
YKL032C,0.6
YDR325W,0.6
YLL055W,0.6
YHR158C,0.6
YER114C,0.6
YNL257C,0.6
YKR096W,0.6
YNL233W,0.6
YNL236W,0.6
YPL084W,0.6
YGR030C,0.6
YGR012W,0.6
YJR092W,0.6
YJL199C,0.6
YMR275C,0.6
YPR198W,0.6
YPL065W,0.6
YLR240W,0.6
YDR430C,0.6
YJR122W,0.6
YMR059W,0.6
YPL279C,0.6
YJL207C,0.6
YHR214W,0.6
YGL095C,0.6
YPR055W,0.6
YJL213W,0.6
YLL035W,0.6
YOR069W,0.6
YLL049W,0.6
YIL031W,0.6
YKL183W,0.6
YFR040W,0.6
YLR160C,0.6
YJL087C,0.6
YGR116W,0.6
YBL014C,0.6
YDR503C,0.6
YDR352W,0.6
YDR319C,0.6
YIL156W,0.6
YKR016W,0.6
YKR003W,0.6
YDR301W,0.6
YBL067C,0.6
YLR094C,0.6
YLR115W,0.6
YPL208W,0.6
YPL202C,0.6
YKL215C,0.6
YJL197W,0.6
YGR274C,0.6
YBR145W,0.6
YJR130C,0.6
YOR028C,0.6
YOR130C,0.6
YGL141W,0.6
YOL058W,0.6
YGL140C,0.6
YBR245C,0.6
YDR059C,0.6
YOR075W,0.6
YBL069W,0.6
YER161C,0.6
YJL081C,0.6
YHR029C,0.6
YDR350C,0.6
YLR157C,0.6
YGL219C,0.6
YLR155C,0.6
YDR159W,0.6
YDR054C,0.6
YHR038W,0.6
YGL211W,0.6
YML098W,0.6
YGL204C,0.6
YGL155W,0.6
YML049C,0.6
YHR059W,0.6
YCR052W,0.6
YKR008W,0.6
YAL009W,0.6
YPR019W,0.6
YAR033W,0.6
YGL190C,0.6
YNL202W,0.6
YLR057W,0.6
YLR063W,0.6
YLR418C,0.6
YNL059C,0.6
YJL127C,0.6
YLR072W,0.6
YKR027W,0.6
YNL265C,0.6
YBR141C,0.6
YDR151C,0.6
YMR171C,0.6
YNL282W,0.6
YIR036C,0.6
YBR167C,0.6
YDR108W,0.6
YPL188W,0.6
YJR043C,0.6
YOL032W,0.6
YNL086W,0.6
YNL193W,0.6
YDR075W,0.6
YDL241W,0.6
YLR144C,0.6
YER157W,0.6
YMR267W,0.6
YML016C,0.6
YHR114W,0.6
YHL021C,0.6
YKL189W,0.6
YHR102W,0.6
YMR218C,0.6
YNL103W,0.6
YNL251C,0.6
YPR104C,0.6
YOL034W,0.6
YDR289C,0.6
YBR170C,0.6
YOR223W,0.6
YGL006W,0.6
YMR191W,0.6
YBR222C,0.6
YMR178W,0.6
YDR331W,0.6
YOL042W,0.6
YDR239C,0.6
YGR098C,0.6
YNL115C,0.6
YMR124W,0.6
YER123W,0.6
YJL057C,0.6
YDR414C,0.6
YJL020C,0.6
YNL114C,0.6
YGL237C,0.6
YJR142W,0.6
YDR469W,0.6
YOR274W,0.6
YOR352W,0.6
YJR059W,0.6
YFL044C,0.6
YOR301W,0.6
YDR058C,0.6
YJL110C,0.6
YMR126C,0.6
YHR154W,0.6
YDR456W,0.6
YJL010C,0.6
YMR136W,0.6
YKR061W,0.6
YKR010C,0.6
YBR237W,0.6
YHR202W,0.6
YOR279C,0.6
YNR011C,0.6
YKR069W,0.6
YOL063C,0.6
YDL234C,0.6
YDR235W,0.6
YDL043C,0.6
YNL215W,0.6
YCR033W,0.6
YOR205C,0.6
YDL115C,0.6
YER066W,0.6
YDR260C,0.6
YOR093C,0.6
YNR048W,0.6
YKL034W,0.6
YOR112W,0.6
YIL169C,0.6
YER149C,0.6
YOR118W,0.6
YMR278W,0.6
YOL018C,0.6
YCR102C,0.6
YER076C,0.6
YDL001W,0.6
YOR138C,0.6
YMR293C,0.6
YIL165C,0.6
YNL076W,0.6
YKL025C,0.6
YDR490C,0.6
YKL173W,0.6
YLR200W,0.6
YGR268C,0.6
YMR299C,0.6
YFL020C,0.6
YOR269W,0.6
YNL029C,0.6
YIL161W,0.6
YJR031C,0.6
YHR149C,0.6
YER059W,0.6
YIL151C,0.6
YOR080W,0.6
YOR147W,0.6
YOR154W,0.6
YIR002C,0.6
YCL027W,0.6
YMR258C,0.6
YNL047C,0.6
YMR255W,0.6
YBR188C,0.6
YOL043C,0.6
YNL213C,0.6
YOR166C,0.6
YML062C,0.6
YDL167C,0.6
YNL316C,0.6
YIR003W,0.6
YHR215W,0.6
YPR160W,0.6
YDR142C,0.6
YNL329C,0.6
YKL018W,0.6
YGL038C,0.6
YOR201C,0.6
YAL051W,0.6
YKL027W,0.6
YCR087W,0.6
YHL023C,0.6
YOR066W,0.6
YDL177C,0.6
YDR265W,0.6
YDR150W,0.6
YOL044W,0.6
YJR149W,0.6
YER024W,0.6
YOR054C,0.6
YER081W,0.6
YBR258C,0.6
YLR299W,0.6
YOR287C,0.6
YER045C,0.6
YMR032W,0.6
YGL004C,0.6
YIL067C,0.6
YAL013W,0.6
YML082W,0.6
YJL092W,0.6
YHR182W,0.6
YDR078C,0.6
YNL150W,0.6
YBR214W,0.6
YDR128W,0.6
YBR050C,0.6
YOL009C,0.6
YDR391C,0.6
YMR035W,0.6
YEL017W,0.6
YIL002C,0.6
YML071C,0.6
YJR099W,0.6
YDR306C,0.6
YBR231C,0.6
YPL007C,0.6
YDR195W,0.6
YBR183W,0.6
YGR171C,0.6
YBR195C,0.6
YML096W,0.6
YBR107C,0.6
YML107C,0.6
YPL055C,0.6
YPL052W,0.6
YDR534C,0.6
YDR460W,0.6
YNL159C,0.6
YOR188W,0.6
YNL072W,0.6
YDR107C,0.6
YKR055W,0.6
YPL104W,0.6
YBR251W,0.6
YPL270W,0.6
YDR117C,0.6
YGL145W,0.6
YNL053W,0.6
YMR088C,0.6
YBL082C,0.6
YER143W,0.6
YOL087C,0.6
YLR071C,0.6
YMR240C,0.6
YMR228W,0.6
YBR217W,0.6
YOL089C,0.6
YOL093W,0.6
YMR070W,0.6
YDR049W,0.6
YKL101W,0.6
YMR067C,0.6
YHR023W,0.6
YGR121C,0.6
YJR019C,0.6
YGL073W,0.6
YOL008W,0.6
YKL051W,0.6
YOR390W,0.6
YDR462W,0.6
YDR405W,0.6
YPL022W,0.6
YML005W,0.6
YPL100W,0.6
YOR385W,0.6
YDR466W,0.6
YOR278W,0.6
YML013W,0.6
YFR003C,0.6
YPR017C,0.6
YPL088W,0.6
YFL047W,0.6
YML029W,0.6
YDR451C,0.6
YOL011W,0.6
YBR176W,0.6
YPL254W,0.6
YDR231C,0.6
YML023C,0.6
YDR524C,0.6
YBR071W,0.6
YHL030W,0.6
YML032C,0.6
YGL060W,0.6
YJR137C,0.6
YJR159W,0.7
YHL031C,0.7
YKR075C,0.7
YDR538W,0.7
YJL054W,0.7
YGL021W,0.7
YLR305C,0.7
YKR049C,0.7
YIR021W,0.7
YKL057C,0.7
YKL143W,0.7
YGR065C,0.7
YPR174C,0.7
YDL180W,0.7
YGR197C,0.7
YHR194W,0.7
YAL020C,0.7
YPL057C,0.7
YGR223C,0.7
YHL002W,0.7
YDR527W,0.7
YGR228W,0.7
YML015C,0.7
YOL071W,0.7
YNL261W,0.7
YML065W,0.7
YNL185C,0.7
YDL058W,0.7
YGR073C,0.7
YOR084W,0.7
YDR141C,0.7
YML060W,0.7
YNL164C,0.7
YLR397C,0.7
YEL021W,0.7
YKL123W,0.7
YIL022W,0.7
YNL200C,0.7
YDL207W,0.7
YBR110W,0.7
YDR163W,0.7
YKR095W,0.7
YDR027C,0.7
YDR370C,0.7
YCL037C,0.7
YPL006W,0.7
YML031W,0.7
YAR018C,0.7
YDR003W,0.7
YJL050W,0.7
YDR376W,0.7
YDR176W,0.7
YLR138W,0.7
YGR184C,0.7
YNL094W,0.7
YKR021W,0.7
YDR229W,0.7
YOR233W,0.7
YNL191W,0.7
YOL140W,0.7
YNL091W,0.7
YKR007W,0.7
YMR062C,0.7
YKL204W,0.7
YCR065W,0.7
YNL119W,0.7
YGR144W,0.7
YJL071W,0.7
YBL021C,0.7
YIL007C,0.7
YNL021W,0.7
YPR128C,0.7
YDR236C,0.7
YDR493W,0.7
YER069W,0.7
YBR058C,0.7
YEL020C,0.7
YEL018W,0.7
YJR080C,0.7
YKL168C,0.7
YDL108W,0.7
YJR084W,0.7
YGR216C,0.7
YHL007C,0.7
YGR111W,0.7
YDR348C,0.7
YJR005W,0.7
YIL014W,0.7
YPR156C,0.7
YOR171C,0.7
YOL119C,0.7
YGR014W,0.7
YKR052C,0.7
YAL015C,0.7
YDR111C,0.7
YDR463W,0.7
YML021C,0.7
YHR084W,0.7
YDR392W,0.7
YDR093W,0.7
YHR167W,0.7
YPL097W,0.7
YPL015C,0.7
YLR096W,0.7
YGR028W,0.7
YGL049C,0.7
YPL259C,0.7
YGR163W,0.7
YOR044W,0.7
YMR019W,0.7
YDL225W,0.7
YGR117C,0.7
YDR089W,0.7
YPR034W,0.7
YOR141C,0.7
YPR199C,0.7
YDL035C,0.7
YDR305C,0.7
YHR119W,0.7
YGL094C,0.7
YMR138W,0.7
YLR126C,0.7
YAL026C,0.7
YCR071C,0.7
YHR058C,0.7
YLR143W,0.7
YDL056W,0.7
YNL001W,0.7
YHR043C,0.7
YNL264C,0.7
YFR041C,0.7
YLR189C,0.7
YGR227W,0.7
YFR042W,0.7
YOR236W,0.7
YDR448W,0.7
YLR202C,0.7
YPL047W,0.7
YLR211C,0.7
YOR127W,0.7
YMR014W,0.7
YFR005C,0.7
YLR107W,0.7
YBR235W,0.7
YDL098C,0.7
YCL005W,0.7
YLR103C,0.7
YGL193C,0.7
YBR202W,0.7
YFL004W,0.7
YFL007W,0.7
YBR301W,0.7
YFL013C,0.7
YOR322C,0.7
YJR141W,0.7
YFL024C,0.7
YBR271W,0.7
YBL025W,0.7
YMR076C,0.7
YGL164C,0.7
YLR084C,0.7
YBR238C,0.7
YOR336W,0.7
YGR258C,0.7
YKR054C,0.7
YKL038W,0.7
YJL112W,0.7
YLR218C,0.7
YML057W,0.7
YLR371W,0.7
YOR316C,0.7
YBR229C,0.7
YLR356W,0.7
YPL132W,0.7
YLR364W,0.7
YML059C,0.7
YHR207C,0.7
YML036W,0.7
YBR095C,0.7
YPL134C,0.7
YPL125W,0.7
YGL166W,0.7
YNR028W,0.7
YJL172W,0.7
YBR063C,0.7
YML064C,0.7
YBR056W,0.7
YLR427W,0.7
YJL072C,0.7
YML025C,0.7
YDR307W,0.7
YKR062W,0.7
YBL104C,0.7
YNL258C,0.7
YBR163W,0.7
YLR231C,0.7
YJR136C,0.7
YGL010W,0.7
YKL149C,0.7
YPL051W,0.7
YPL158C,0.7
YML114C,0.7
YGL014W,0.7
YLR039C,0.7
YNL256W,0.7
YOL108C,0.7
YBL096C,0.7
YPR046W,0.7
YDR311W,0.7
YIR023W,0.7
YLR287C,0.7
YLR316C,0.7
YGL050W,0.7
YBR103W,0.7
YGL005C,0.7
YPL229W,0.7
YHR161C,0.7
YHR111W,0.7
YGL086W,0.7
YOR132W,0.7
YIL036W,0.7
YLL010C,0.7
YDR486C,0.7
YBR130C,0.7
YKL130C,0.7
YOR299W,0.7
YER079W,0.7
YCR095C,0.7
YDR074W,0.7
YGL153W,0.7
YJL210W,0.7
YML102W,0.7
YDR329C,0.7
YLL015W,0.7
YGL067W,0.7
YDR286C,0.7
YPR178W,0.7
YLR105C,0.7
YLR191W,0.7
YLR430W,0.7
YMR021C,0.7
YOR158W,0.7
YHR050W,0.7
YOL115W,0.7
YBR200W,0.7
YIL149C,0.7
YPR021C,0.7
YOR307C,0.7
YOL060C,0.7
YDL054C,0.7
YER046W,0.7
YOR144C,0.7
YKR079C,0.7
YKR089C,0.7
YDL019C,0.7
YJL193W,0.7
YPL075W,0.7
YDL009C,0.7
YOL054W,0.7
YDR283C,0.7
YER058W,0.7
YDL141W,0.7
YGR031W,0.7
YIL107C,0.7
YDR326C,0.7
YOR179C,0.7
YJR091C,0.7
YOR033C,0.7
YDR518W,0.7
YDR180W,0.7
YPL250C,0.7
YLR021W,0.7
YDR435C,0.7
YBL052C,0.7
YOR256C,0.7
YBR024W,0.7
YGL226W,0.7
YIR008C,0.7
YKL045W,0.7
YMR134W,0.7
YMR130W,0.7
YDR143C,0.7
YER182W,0.7
YHR054C,0.7
YFR036W,0.7
YLR059C,0.7
YLR178C,0.7
YOR367W,0.7
YDL080C,0.7
YEL052W,0.7
YOL036W,0.7
YDL224C,0.7
YBR120C,0.7
YOR221C,0.7
YOR321W,0.7
YNL267W,0.7
YCR026C,0.7
YOR266W,0.7
YMR277W,0.7
YNL102W,0.7
YOR228C,0.7
YOR238W,0.7
YIL068C,0.7
YKL193C,0.7
YMR129W,0.7
YCL049C,0.7
YMR222C,0.7
YMR020W,0.7
YMR197C,0.7
YHR099W,0.8
YHR218W,0.8
YOL006C,0.8
YDR407C,0.8
YGR263C,0.8
YHL026C,0.8
YGR266W,0.8
YGR251W,0.8
YJR116W,0.8
YHL029C,0.8
YDR400W,0.8
YBR053C,0.8
YMR039C,0.8
YHR130C,0.8
YMR152W,0.8
YHR122W,0.8
YCL047C,0.8
YHR113W,0.8
YIR041W,0.8
YCL038C,0.8
YDR291W,0.8
YDR479C,0.8
YER169W,0.8
YHR112C,0.8
YDL120W,0.8
YFL023W,0.8
YBR293W,0.8
YFL046W,0.8
YDR296W,0.8
YFR018C,0.8
YHR131C,0.8
YFR048W,0.8
YER071C,0.8
YDL073W,0.8
YDR206W,0.8
YDR511W,0.8
YIL044C,0.8
YDR539W,0.8
YDR061W,0.8
YDR036C,0.8
YDL246C,0.8
YDL231C,0.8
YIL108W,0.8
YER010C,0.8
YDL193W,0.8
YDL161W,0.8
YIL121W,0.8
YIL130W,0.8
YIL135C,0.8
YDL123W,0.8
YDL110C,0.8
YDL018C,0.8
YGR230W,0.8
YHR080C,0.8
YGL039W,0.8
YNL197C,0.8
YKL041W,0.8
YGR017W,0.8
YJR003C,0.8
YDR333C,0.8
YJR103W,0.8
YIL019W,0.8
YJR041C,0.8
YPL139C,0.8
YGR125W,0.8
YJR056C,0.8
YJR074W,0.8
YEL012W,0.8
YHR003C,0.8
YGR141W,0.8
YJR082C,0.8
YHL047C,0.8
YIL101C,0.8
YGL036W,0.8
YHR046C,0.8
YAL055W,0.8
YJL062W,0.8
YBR059C,0.8
YBR043C,0.8
YBR022W,0.8
YJL091C,0.8
YGL107C,0.8
YBL111C,0.8
YBL107C,0.8
YBL078C,0.8
YBL051C,0.8
YBL047C,0.8
YGL129C,0.8
YGL150C,0.8
YBL028C,0.8
YHR073W,0.8
YJL104W,0.8
YAL056W,0.8
YAL046C,0.8
YFR039C,0.8
YHL008C,0.8
YIL155C,0.8
YNL080C,0.8
YIL049W,0.8
YDL088C,0.8
YLL042C,0.8
YLL053C,0.8
YGL092W,0.8
YER105C,0.8
YML103C,0.8
YPL085W,0.8
YGL233W,0.8
YNR026C,0.8
YNL024C,0.8
YNL023C,0.8
YPL066W,0.8
YEL049W,0.8
YNL289W,0.8
YDL179W,0.8
YOR213C,0.8
YOR017W,0.8
YGR222W,0.8
YJL006C,0.8
YJL179W,0.8
YPL115C,0.8
YPL034W,0.8
YMR252C,0.8
YJR132W,0.8
YFR002W,0.8
YMR024W,0.8
YOR338W,0.8
YNL165W,0.8
YPR140W,0.8
YLR436C,0.8
YOL112W,0.8
YBL101C,0.8
YLR390W,0.8
YDR097C,0.8
YIL147C,0.8
YDL217C,0.8
YHR091C,0.8
YDR208W,0.8
YMR100W,0.8
YBR211C,0.8
YGL043W,0.8
YPL190C,0.8
YML027W,0.8
YLR085C,0.8
YDR364C,0.8
YOL110W,0.8
YDR162C,0.8
YBR278W,0.8
YHR077C,0.8
YOR014W,0.8
YMR237W,0.8
YMR233W,0.8
YHR062C,0.8
YFL036W,0.8
YHR216W,0.8
YMR077C,0.8
YMR073C,0.8
YLR251W,0.8
YML091C,0.8
YLR270W,0.8
YLR326W,0.8
YLR327C,0.8
YLR328W,0.8
YCR036W,0.8
YMR031C,0.8
YGL071W,0.8
YOR346W,0.8
YLR412W,0.8
YNL290W,0.8
YER164W,0.8
YLR460C,0.8
YML117W,0.8
YDR257C,0.8
YPR190C,0.8
YDL150W,0.8
YOR208W,0.8
YPL168W,0.8
YMR110C,0.8
YER089C,0.8
YKL043W,0.8
YFR034C,0.8
YMR221C,0.8
YMR211W,0.8
YNR057C,0.8
YNL271C,0.8
YLR357W,0.8
YML061C,0.8
YPR057W,0.8
YMR209C,0.8
YLR073C,0.8
YDR478W,0.8
YLR077W,0.8
YLR095C,0.8
YLR097C,0.8
YEL055C,0.8
YJR109C,0.8
YHL048W,0.8
YMR157C,0.8
YLR114C,0.8
YBR003W,0.8
YLR181C,0.8
YDL006W,0.8
YLR201C,0.8
YBL035C,0.8
YOL062C,0.8
YML011C,0.8
YHR123W,0.8
YDR005C,0.8
YDR258C,0.8
YNL274C,0.8
YOL080C,0.8
YEL032W,0.8
YHR127W,0.8
YBR112C,0.8
YOR239W,0.8
YDR505C,0.8
YOR034C,0.8
YDL005C,0.8
YNR031C,0.8
YOR319W,0.8
YDR148C,0.8
YDR293C,0.8
YKL206C,0.8
YBR085W,0.8
YIL009W,0.8
YKL214C,0.8
YOR104W,0.8
YER103W,0.8
YOL048C,0.8
YOL029C,0.8
YDR146C,0.8
YER027C,0.8
YML051W,0.8
YNR029C,0.8
YGL203C,0.8
YGR252W,0.8
YOR163W,0.8
YHR017W,0.8
YBR017C,0.8
YIL126W,0.8
YLR389C,0.8
YKL073W,0.8
YKL078W,0.8
YBR021W,0.8
YOR304W,0.8
YBR140C,0.8
YLR131C,0.8
YPL242C,0.8
YOR109W,0.8
YOL031C,0.8
YOR081C,0.8
YKL100C,0.8
YBR046C,0.8
YOR148C,0.8
YOR288C,0.8
YPL214C,0.8
YLR237W,0.8
YOR143C,0.8
YOL148C,0.8
YKL040C,0.8
YNL182C,0.8
YOR231W,0.8
YOL125W,0.8
YOR273C,0.8
YOR280C,0.8
YOR297C,0.8
YBR123C,0.8
YGR207C,0.8
YOR073W,0.8
YPL038W,0.8
YCR075C,0.8
YLR332W,0.8
YLL021W,0.8
YOR264W,0.8
YML131W,0.9
YPL172C,0.9
YGL159W,0.9
YOL081W,0.9
YDL102W,0.9
YPR065W,0.9
YPL112C,0.9
YBR113W,0.9
YIL125W,0.9
YGL084C,0.9
YCL057W,0.9
YGL196W,0.9
YEL043W,0.9
YMR001C,0.9
YJL065C,0.9
YPL089C,0.9
YOL101C,0.9
YJL078C,0.9
YML046W,0.9
YBR241C,0.9
YOR097C,0.9
YDR517W,0.9
YPL184C,0.9
YMR044W,0.9
YNL216W,0.9
YGR032W,0.9
YEL006W,0.9
YPR120C,0.9
YBR269C,0.9
YCL001W,0.9
YOL056W,0.9
YBR273C,0.9
YAR007C,0.9
