Systematic Name,Protein Abundance_D1
YJR095W,2283.13437155553
YGL091C,2283.81890322085
YOR105W,2283.96888639748
YDR262W,2284.4247507607
YOL045W,2285.27219960187
YOR287C,2286.59530230746
YIL042C,2286.88249819495
YNL282W,2288.98665658
YOR036W,2291.09390004524
YNL161W,2294.39687529992
YML121W,2298.31235206985
YBR167C,2298.71551918687
YBR055C,2299.48512253367
YMR233W,2300.71737178676
YNL041C,2300.72577955681
YDL113C,2304.5379699116
YLR148W,2306.14043158382
YBR102C,2306.24342853178
YGL079W,2306.95218101473
YOR290C,2306.98556878417
YGL073W,2309.22061962475
YLR427W,2309.8276146027
YER050C,2310.09068581661
YDL054C,2310.67133771888
YLR310C,2310.88180293936
YPL166W,2311.21559296865
YMR107W,2312.4712009215
YJL016W,2313.70037165044
YLR019W,2315.26265119923
YOR385W,2316.9444191466
YMR312W,2318.56129388096
YLR284C,2320.96803101361
Q0045,2325.19335755526
YPR171W,2325.83669353133
YGR021W,2325.88315358596
YDR206W,2327.46978763513
YDR254W,2328.62822356685
YMR172W,2328.62882617975
YGR239C,2328.89134307016
YKR100C,2329.64225899564
YLR345W,2330.08914410771
YDR176W,2330.41363779313
YIL098C,2333.3482973985
YMR016C,2334.28625618904
YDL115C,2338.69798997081
YCR028C,2339.36400235319
YML058W-A,2339.4706337677
YPL171C,2339.79492080734
YMR310C,2339.90464066633
YLR011W,2340.19550856926
YJR082C,2341.7462554858
YDR089W,2343.88344598883
YPL057C,2344.12475506031
YGL025C,2345.5281761664
YLR143W,2345.92443298431
YBL103C,2348.84191403526
YHR175W,2349.19834118809
YOL007C,2349.4992506586
YML060W,2350.22505486554
YJL194W,2352.92403962388
YMR147W,2353.03422826554
YEL065W,2353.82973332586
YDL070W,2355.67769560731
YBR204C,2355.89470805409
YNR029C,2356.89015529802
YOR130C,2357.1875624526
YER059W,2358.47940245196
YMR231W,2358.674712588
YBR065C,2359.66435873158
YDR498C,2359.75518855664
YHR142W,2361.3205458602
YOR315W,2362.4972058321
YMR301C,2362.63771765883
YIL026C,2364.27775911435
YHL048W,2364.63917029879
YFL034C-B,2365.57985774474
YOL019W,2366.89770314355
YML015C,2367.43632288488
YDR333C,2368.94039849832
YPR131C,2370.46330575631
YNL099C,2372.61288496098
YJL029C,2372.7996236063
YOL087C,2374.74567330922
YLL031C,2376.25600132996
YGR295C,2376.44797394831
YLR356W,2377.29465062993
YOL066C,2379.35297566718
YLR440C,2380.75928686133
YHR057C,2382.06450926581
YMR258C,2382.11231613469
YDR435C,2382.83912423815
YHR212W-A,2382.94272050779
YCL027W,2383.06406853521
YJL030W,2385.03649567143
YBR192W,2385.80961444856
YBR264C,2386.38226827491
YPL140C,2389.83116144836
YNL245C,2390.96783725178
YDR081C,2391.44314233637
YER019W,2391.47340586469
YGL047W,2391.76880424493
YDL234C,2392.18175085398
YDL189W,2393.19566369279
YGL119W,2396.89311803179
YPL042C,2399.29262957326
YDR463W,2401.48658820063
YLR068W,2402.869159289
YEL012W,2404.18388774746
YBL090W,2406.99095074516
YOR274W,2407.76139590511
YOL136C,2409.93280644337
YPL152W,2411.26569193848
YBR195C,2413.12721629414
YLR154C,2416.46013631869
YPL161C,2416.72293637728
YOL069W,2417.54913722458
YLR319C,2419.48210938984
YDR379C-A,2420.41846702952
YER078C,2422.98278556011
YOR264W,2422.998252567
YOR018W,2423.80955768246
YMR181C,2423.8926818838
YGL212W,2424.14112524291
YCL044C,2428.59608288923
YKR077W,2431.7831408388
YLR430W,2432.62699200844
YDR144C,2436.10185280225
YGR065C,2436.10639717475
YMR247C,2436.11662259208
YKL045W,2436.40734053531
YCL052C,2437.01103679391
YML061C,2437.67425513242
YLR085C,2437.8966891718
YKL042W,2440.43534805455
YPL046C,2443.05078698835
YDL045C,2444.23002045607
YKL019W,2445.87278611085
YJL165C,2445.91192254708
YOR299W,2446.38714192348
YMR275C,2448.88052565441
YIR011C,2450.36879626166
YEL043W,2452.24916652504
YDR389W,2454.88441611702
YFL049W,2455.90359117635
YMR175W,2457.70345482189
YOR087W,2461.46865361516
YJL091C,2462.75400449966
YKL057C,2462.93595508439
YNR008W,2463.85166199291
YLR305C,2466.38007384071
YJL209W,2466.84037889523
YML006C,2467.64575547633
YHR059W,2469.43575275957
YKR027W,2471.75905287194
YJR112W,2472.86334464683
YGL164C,2473.96032812985
YML068W,2475.84969141
YDL043C,2480.34350333388
YBR091C,2480.57956204675
YDL106C,2480.59284008472
YNL122C,2480.89938700692
YMR023C,2481.87680604142
YPR089W,2483.45659484144
YKR023W,2483.65355980422
YBR272C,2484.80965888408
YJL085W,2485.68529799391
YBL059C-A,2487.49075861721
YGL205W,2488.90577314758
YMR219W,2489.42426773874
YPL162C,2490.27834732916
YLR168C,2491.48027676658
YBR047W,2492.70223894438
YPL101W,2493.75302005547
YCR015C,2493.93715708611
YKR090W,2495.02388929925
YBR005W,2496.15007542568
YGL211W,2498.87004449037
YOL148C,2501.10907306355
YDR249C,2503.3573614968
YNL119W,2507.53685734836
YGL223C,2508.29962563315
YLR218C,2508.75300062161
YGL151W,2509.7101443075
YBR241C,2510.64027834217
YIL037C,2511.0
YNR048W,2511.00801511733
YIL048W,2511.06717214388
YBL105C,2511.53909553272
YNR074C,2512.86234107351
YER058W,2513.09302565179
YBR023C,2514.31390294358
YJL048C,2515.41577039829
YOL095C,2516.89883249998
YNL024C-A,2519.01419060796
YPR011C,2519.17508549177
YGL241W,2520.9590990204
YKL052C,2521.40903785666
YMR006C,2522.41567986788
YBR229C,2522.95435444791
YMR263W,2523.17082827892
YER183C,2523.36583130389
YDR138W,2523.93163988732
YML021C,2526.72501409941
YPL070W,2527.29404238881
YDL076C,2527.45481213402
YBL046W,2528.23445755463
YMR184W,2529.41026591883
YOR025W,2529.83127300561
YBR008C,2530.69775133896
YGR117C,2532.47443432773
YHR167W,2533.89026852527
YLR423C,2534.99552121234
YDL035C,2535.46307914761
YOR118W,2535.99940517378
YFR036W,2536.90936515413
YMR135C,2539.57857501937
YCL014W,2541.50302430029
YJR111C,2543.62929251719
YDR376W,2543.94034464079
YGR024C,2544.45488399843
YGR246C,2544.60772421633
YLR336C,2544.7638883505
YGR122W,2548.31694832155
YNR012W,2549.07133193439
YFR038W,2552.06548147577
YPL277C,2553.0
YOR304W,2553.49459759599
YOR119C,2556.80752480456
YDR261C,2559.15991308759
YAL039C,2561.47717667875
YJR091C,2562.69360970069
YGR126W,2563.87167973593
YPL233W,2566.36580790086
YBR070C,2567.29990366284
YMR253C,2568.95547747123
YLR104W,2569.55148676204
YNL271C,2570.99741002087
YPL100W,2571.84348461191
YMR073C,2571.9516391378
YGL233W,2572.11948850515
YIL114C,2576.98214276163
YJR153W,2577.82136615837
YOR111W,2577.94246297784
YKL161C,2578.18267394401
YLR383W,2578.51930439062
YKL079W,2579.88432735766
YPL011C,2580.87537075047
YLL010C,2581.7481017406
YGR093W,2582.32219907675
YGR002C,2584.51382114669
YML014W,2584.82946088724
YDR331W,2585.40903858247
YPL247C,2590.11098683822
YML059C,2593.34902614581
YPL110C,2593.50070220886
YFR018C,2593.77397618444
YPR104C,2594.66884326024
YHR195W,2596.81912042617
YNL192W,2599.31847164905
YIR017C,2600.83420744691
YGR251W,2601.01244593186
YFR034C,2601.40205498077
YDR441C,2601.76930511072
YAL002W,2602.03320964352
YNR049C,2602.23691143956
YMR271C,2603.199309153
YPL245W,2603.52735359094
YAR027W,2609.9877789881
YOR006C,2610.44560129466
YDR523C,2611.33912703381
YIL154C,2612.72566533884
YBL093C,2613.06667892941
YDR310C,2615.70712930311
YNL081C,2617.20864432014
YDL042C,2618.0721531498
YMR140W,2618.38826246689
YOL147C,2620.94242679903
YFL011W,2622.0
YNL133C,2622.84979200678
YHR086W,2624.97768275881
YJR022W,2625.66205240083
YPR025C,2625.96024516158
YPR037C,2626.69753844093
YDR166C,2626.92535608194
YNR007C,2627.04919422968
YKL049C,2627.17467490551
YGL094C,2627.98104952516
YER157W,2629.08134502635
YJR044C,2629.60530736656
YDR405W,2629.69448111917
YGR276C,2637.58546974878
YDR460W,2642.73312183696
YML038C,2643.33051768042
YNL130C,2644.15616785878
YBR001C,2644.40647334454
YPL270W,2644.73774356934
YGR113W,2647.45676429732
YOR321W,2648.44300152284
YLR170C,2648.54225523297
YGL194C,2649.7168192521
YNR033W,2649.88187045522
YHR084W,2652.20799356911
YCR086W,2655.17707892885
YGL169W,2657.10186758499
YJL072C,2659.31554278853
YJR004C,2659.58450612885
YDR312W,2659.73615676047
YDR484W,2664.59152206202
YPR155C,2664.81315482853
YOL052C-A,2667.00905094567
YGR120C,2668.92605532222
YNL236W,2669.4941361869
YDR295C,2669.52639629136
YML080W,2670.58793031294
YCR020C,2671.96580804337
YKL184W,2672.25965316896
YLR201C,2673.4303579414
YBL061C,2675.01740786376
YFL007W,2676.71108811038
YGR097W,2677.20966398745
YPL122C,2680.11298244471
YLR095C,2684.83319081696
YER182W,2685.52907799929
YJL062W-A,2687.26110995844
YDR139C,2687.57127010634
YDR339C,2689.5902250897
YBR176W,2690.05536500454
YDL006W,2690.40415125076
YER071C,2690.46949255045
YPR174C,2690.94102046364
YPL055C,2694.35342732314
YLR116W,2695.70863840988
YOR174W,2695.71695199384
YLL038C,2696.10069471251
YKL025C,2696.2237498178
YGL110C,2696.51677348859
YPR067W,2697.21027112599
YFL013C,2699.64543773219
YMR075W,2703.71371614331
YER187W,2706.47854830207
YHR045W,2706.77985065862
YNL056W,2708.69343421439
YLR240W,2710.72503228997
YKR079C,2712.30584402139
YOR236W,2712.99312458345
YOR278W,2713.47235294454
YGL071W,2714.01228388223
YBR287W,2714.56998908494
YBL018C,2715.34672301089
YKR024C,2715.74797441711
YDR123C,2719.40850366183
YBR081C,2719.59660998899
YDR039C,2720.87402414557
YPL116W,2721.51500269286
YJL141C,2721.58207783494
YBR095C,2721.85383028121
YML046W,2722.1914677497
YNL155W,2722.85005304768
YER163C,2724.20507445187
YJL079C,2725.46781023833
YDR020C,2725.60172769799
YDR069C,2726.58844200618
YHR161C,2727.82023616884
YKL138C,2731.1153316014
YBR024W,2731.5522596723
YDR084C,2732.37404665465
YIL030C,2736.4028513689
YNL040W,2737.24020423984
YHR181W,2738.50998400891
YBL023C,2739.18853203575
YDR090C,2739.76154166915
YNR015W,2740.31643872916
YGR220C,2740.4766755614
YMR165C,2740.75574901366
YDR043C,2742.15613525715
YCL047C,2745.13302257794
YLL015W,2745.77804520628
YOR083W,2746.93104391776
YNL102W,2748.52008038429
YKL075C,2750.98789266408
YNL116W,2753.75983890919
YHR092C,2755.09898862971
YGR206W,2755.18285431628
YNL032W,2756.44141492688
YGR089W,2757.5884098753
YGR076C,2757.60412996562
YML082W,2757.62170809325
YER008C,2759.31877026055
YER161C,2759.38581041854
YNR027W,2759.94162749852
YKR093W,2760.00361926381
YEL029C,2761.06310684291
YLR226W,2762.49448982514
YJL203W,2764.58007850842
YAL022C,2766.72310270366
YEL048C,2767.21166097146
YOR289W,2770.24978603958
YCL069W,2772.0
YBR083W,2772.8878457115
YNL129W,2773.53716483253
YNR014W,2773.54974525158
YKR069W,2773.65300333978
YER185W,2774.0
YJR084W,2776.83327237639
YGR014W,2777.72029924176
YBR213W,2778.35791869074
YBR212W,2778.48226362023
YDR034W-B,2781.46069147195
YER016W,2782.36643619543
YPR018W,2782.60364319395
YER053C,2783.22922469526
YHR083W,2784.15987541158
YHL020C,2784.51402598628
YCL012C,2785.57658027548
YAL053W,2786.75513181966
YOL054W,2787.92051348624
YBR288C,2788.92702123627
YIL085C,2789.1546960478
YPL096W,2791.54486345522
YNR028W,2795.63236331032
YIL104C,2797.5481046899
YMR239C,2800.48484468732
YJR134C,2800.95489420074
YMR313C,2801.01886572116
YMR070W,2801.38460135177
YIL121W,2801.65078967517
YOR177C,2803.73318120986
YLR346C,2805.99998400985
YGR243W,2807.71346096174
YDR267C,2808.74682685397
YGR138C,2810.77675691574
YDL002C,2815.2679815256
YNL006W,2815.70731611546
YDL010W,2817.1672639602
YHR082C,2820.14374212659
YER149C,2821.01015323156
YDR252W,2822.1800955793
YDL230W,2822.56404982692
YGR147C,2822.91146330611
YAL055W,2823.53646639164
YMR195W,2824.01464057283
YML007W,2825.4931381283
YGL084C,2826.5007804298
YKL023C-A,2828.44640837016
YIL153W,2831.36428356562
YDR049W,2831.5193143077
YJR033C,2832.83612776399
YOL102C,2834.12310210182
YBR289W,2834.13266403574
YJR003C,2834.61880622314
YDR373W,2835.67881041879
YMR004W,2836.66361975829
YHR034C,2840.21549891249
YGR033C,2840.64573975569
YMR157C,2840.85371365165
YER123W,2840.9718196408
YLL056C,2843.06221866433
YJR151C,2843.5
YLR187W,2843.70170684234
YGL080W,2843.80817507797
YGL066W,2845.61465957889
YHR127W,2846.14633903259
YKL074C,2846.16099285814
YBR265W,2846.50450196799
YDL127W,2846.73867339031
YER010C,2849.09286034202
YCR063W,2849.46684674755
YGL004C,2850.00335503349
YHR123W,2850.99537260271
YDR163W,2851.77561690636
YIL036W,2851.98710521078
YLR315W,2853.76618101782
YEL017W,2853.8237037649
YNL246W,2854.53655717854
YIL159W,2854.78885770063
YER114C,2855.53315971592
YPL134C,2856.18263814484
YFR041C,2856.28502886189
YPL208W,2856.35326060701
YPR040W,2856.54313407134
YOR132W,2857.0511115287
YDL167C,2857.51314296997
YNR057C,2862.00680126779
YDL209C,2863.14233871956
YMR104C,2866.45218919112
YBR003W,2870.01198540723
YLL012W,2870.85616220254
YBL034C,2871.89547145395
YER022W,2872.78054540143
YCR054C,2872.87490551537
YBR122C,2874.25047182701
YIL130W,2875.99485999183
YFR007W,2876.70331159038
YLR407W,2877.70618155367
YMR134W,2878.68560246048
YDR400W,2879.10629573043
YLR065C,2879.64576585957
YMR077C,2879.6734098247
YGL108C,2884.28420471249
YMR277W,2885.14733997559
YDL063C,2888.64489270146
YLR245C,2889.84352719468
YOR084W,2890.82598935409
YKL063C,2891.30294112792
YOL159C-A,2893.58003999749
YHR206W,2896.08778283489
YHR106W,2897.9868635641
YKL093W,2898.0
YDR246W,2899.34160776472
YBR291C,2900.15237834586
YBR028C,2904.09585075075
YNR068C,2905.05897795921
YPR168W,2905.16999879216
YCR044C,2905.35713749619
YMR124W,2905.63927893818
YGL145W,2905.8922393521
YJL207C,2906.08483489471
YPR023C,2907.26494084714
YNL139C,2907.76851335422
YMR323W,2908.381487443
YDR228C,2911.26516905469
YOL125W,2911.74568261326
YNL297C,2912.51061728981
YNL100W,2913.19961782244
YDR182W,2917.5525969645
YBR037C,2917.55265417742
YJR089W,2917.72513671339
YEL059C-A,2920.88349388025
YPL069C,2921.78621009089
YPL066W,2922.64278805515
YGR203W,2925.83135166586
YBR043C,2926.20915007996
YDR284C,2926.64433177684
YGL061C,2932.01890684922
YMR115W,2933.11716312
YDR381C-A,2935.62401080981
YGL174W,2939.95223389416
YDR468C,2940.27679778394
YKL209C,2940.5909219076
YOR195W,2944.11709798251
YGL224C,2946.22578130594
YOR275C,2948.57666237195
YDR097C,2950.20068867335
YKL099C,2954.61729683234
YBR022W,2955.00489436054
YER128W,2955.92098190706
YGR281W,2959.19974043331
YDR122W,2962.13442100106
YNL026W,2962.3562131384
YBL101C,2963.82612115244
YOR143C,2964.58208137544
YHR073W,2966.17915200021
YPL051W,2967.96234222786
YOR115C,2971.94902152108
YOR319W,2972.35795739425
YNR019W,2973.27791450889
YLR096W,2973.28165875434
YGL006W,2973.83497940132
YIL090W,2974.48007723568
YBR104W,2974.63217400608
YPR017C,2978.80779658143
YBL011W,2980.20844733142
YMR192W,2980.77190933024
YOR160W,2984.00491216593
YGR092W,2984.79774865788
YMR269W,2985.23284495239
YHR055C,2986.19441009445
YCL032W,2988.8619302318
YPR032W,2992.79852910909
YBR200W,2994.11481820511
YDR093W,2996.28991442306
YJL155C,2998.11404915521
YOR242C,3000.0
YGL093W,3000.77823375013
YLR455W,3003.7518389247
YOR352W,3004.59117245634
YGR129W,3005.83355381335
YLR214W,3006.0190038254
YML034W,3006.18747851057
YAL017W,3007.13084187971
YIL169C,3007.19634431182
YPL001W,3008.51834532138
YOL135C,3010.05512727806
YBR161W,3015.28451751003
YHR023W,3015.40211523137
YGL018C,3015.60885693151
YKL022C,3015.75088281077
YHR056C,3015.87056492037
YMR113W,3016.49006750266
YDR201W,3017.06203945755
YER087W,3017.3705099965
YIL135C,3018.12545942643
YNL263C,3019.27644490374
YLR034C,3020.71536843172
YMR267W,3022.92994621521
YGL127C,3023.62902554115
YOR247W,3026.14975119463
YDR051C,3031.41428566557
YDR268W,3031.69581000716
YJL187C,3033.53835513016
YPR045C,3033.76520470991
YFL047W,3033.95137510886
YNR052C,3035.89906049979
YAL034W-A,3036.33755099285
YCR102C,3037.32214169864
YNL201C,3037.64148997044
YDR173C,3038.67495535608
YGR030C,3039.68250502482
YGR100W,3042.03456681799
YGL023C,3043.1751807425
YPL137C,3044.54188773153
YGR032W,3045.10013869665
YJL125C,3045.14810016324
YOR125C,3046.8412808319
YDL102W,3053.54247189978
YER029C,3054.46762627315
YDL025C,3056.48138041567
YDR040C,3059.00610268496
YGR010W,3060.04316686135
YER142C,3061.76962715409
YCR027C,3063.27469333093
YPR055W,3064.01367603286
YNL048W,3064.03509263999
YIL110W,3064.87425937368
YER044C,3065.56089701448
YJL042W,3066.26180168159
YDR169C,3067.40053929547
YFL002C,3067.69721361396
YLR445W,3070.96913542603
YGL196W,3071.85995772754
YJR130C,3072.75973025826
YDR505C,3074.20980897713
YLR146C,3074.41364033271
YPR138C,3075.11659398288
YNL063W,3077.05383629799
YOR052C,3077.46324598089
YJL197W,3080.02414863263
YNL169C,3080.8962303067
YLR412W,3083.8205565281
YOR394W,3087.51749506314
YKL062W,3088.49679562524
YEL019C,3088.89177921757
YMR284W,3091.33012473865
YHR187W,3093.61144743369
YFL044C,3094.57717321965
YMR225C,3095.27577562084
YLR219W,3096.3469181079
YBL069W,3098.7670839541
YER172C,3101.16223619479
YML102W,3106.0926683727
YOR221C,3106.12931656348
YCR059C,3107.28042536376
YPL259C,3107.47423034365
YJR142W,3107.78878498898
YOR194C,3108.33076178471
YOL080C,3109.78212717208
YAL041W,3110.00142804737
YDR367W,3111.34141350784
YGR184C,3111.65943231145
YNL215W,3114.06160370773
YKL173W,3117.5689365575
YIL149C,3118.29259271666
YDR527W,3119.12218651444
YOL093W,3119.42613512974
YDR486C,3119.48559934896
YJR083C,3119.76192549783
YKL088W,3120.72860989026
YNR044W,3120.99086996568
YPR128C,3121.33877843811
YML113W,3121.33963323774
YGR040W,3123.09592401641
YLR145W,3124.72117180256
YOL124C,3124.91990150785
YER176W,3127.85259979174
YDR493W,3129.02029474101
YHL029C,3130.03930314793
YBR057C,3131.27827159904
YDR038C,3132.96110185938
YOR181W,3133.70913874251
YFR017C,3134.6017034085
YIL103W,3137.97186398147
YNL267W,3138.12611372051
YFL001W,3139.2016550236
YBL055C,3139.78306862757
YHL002W,3140.80080093403
YGR163W,3141.90875417212
YJL024C,3143.78553971797
YKL183W,3144.37029902024
YPR058W,3144.62945687915
YHR044C,3144.77265358943
YMR194C-B,3150.0353079
YER166W,3150.98249153763
YKL051W,3151.31017979228
YGR105W,3155.34790552317
YPL188W,3156.61646371293
YLR166C,3157.36199263239
YGL184C,3159.04505997975
YBR073W,3159.66072919356
YJR057W,3159.96936550026
YKL137W,3160.70603010668
YPR081C,3167.26170661281
YDR452W,3169.99237097088
YNL115C,3173.14766969026
YGL086W,3174.14783073195
YGR049W,3176.1677291019
YOR147W,3181.93044853176
YOR316C,3183.64631001076
YGR111W,3183.85268765408
YOL051W,3184.48568363351
YPL206C,3184.96422412118
YOL115W,3186.2705131377
YML112W,3186.54377894011
YMR048W,3189.16574874642
YJL074C,3192.25562194015
YBR242W,3192.95768879457
YKR060W,3195.04786272837
YLR290C,3197.84598230161
YAL029C,3197.98822785653
YCR011C,3200.08002280661
YPR051W,3204.03417141878
YDL164C,3205.79086003391
YOR044W,3207.52494624868
YGR270W,3208.69571511384
YNL222W,3209.80321212609
YBL085W,3219.64585830807
YKR020W,3219.86526915653
YDR308C,3222.59185698617
YJL201W,3225.16511579602
YOL060C,3229.35367138422
YMR052W,3232.47857254753
YPL213W,3233.25049696482
YNL262W,3236.9921122636
YPL014W,3239.98416541356
YHR207C,3242.93445503082
YKR104W,3243.82771708884
YJL053W,3245.20699205907
YMR008C,3245.33048364443
YFL029C,3245.70643128847
YHR085W,3250.17573011131
YNL183C,3251.09657021187
YDR017C,3251.64356486744
YEL039C,3252.51498668452
YEL052W,3253.90175938639
YDL224C,3258.87365644481
YNL265C,3259.8401706182
YER061C,3259.8542511162
YCR107W,3259.92165558178
YKL207W,3260.67617948225
YMR010W,3262.04763430796
YPR100W,3262.12983540162
YBR074W,3262.29271992228
YPL187W,3262.57103296716
YDR320C,3262.90668945668
YLR040C,3264.79498038233
YNL317W,3266.69056345646
YDR356W,3267.58972738354
YDR303C,3269.90188446061
YGL095C,3271.16199559078
YPL203W,3271.3430172219
YJR080C,3272.93638040497
YKL039W,3273.55064670183
YHR136C,3273.97718449553
YNR030W,3276.85087242402
YGR201C,3278.07218416784
YMR216C,3285.82986614534
YOL070C,3286.65296922285
YOR359W,3287.95700406749
YPL236C,3288.2070526283
YHR116W,3288.23399643826
YDR305C,3288.689892516
YDR221W,3289.42188310431
YPL221W,3289.82303777309
YLR045C,3290.29864513262
YDR458C,3292.87138729979
YLR386W,3294.41087707586
YIL127C,3294.93618372775
YLR390W,3298.08171112771
YKR056W,3301.29363448815
YEL007W,3302.31737211112
YOR262W,3304.33091310643
YAL061W,3305.06518414971
YOR229W,3305.23946398163
YMR139W,3307.22404561948
YJL036W,3307.81079838303
YML009C,3308.91833286002
YGR262C,3309.8816875598
YLL022C,3310.25498428008
YGR017W,3310.75976697827
YBR193C,3312.83303147126
YJR067C,3314.26113259455
YDR515W,3315.7417598649
YDR504C,3318.06233748472
YDR530C,3318.78340470387
YDR251W,3320.40386767072
YBR262C,3323.25513778785
YGL156W,3324.96533890038
YDR511W,3326.2730302458
YNL125C,3326.91049081326
YDR237W,3328.7362646482
YIL157C,3336.3637991964
YBR253W,3336.42852650261
YER171W,3339.94873966132
YHR016C,3340.85592339769
YPL227C,3341.511741966
YBR162W-A,3342.01640916251
YHR122W,3342.85597542964
YDL018C,3344.27693028613
YDR406W,3344.59514234072
YBR260C,3344.61451469417
YPL249C,3349.66451379299
YBR282W,3351.27791419313
YIR014W,3353.21468906612
YKR038C,3353.40933433683
YNR058W,3355.14623218901
YHL017W,3357.61291361076
YPL128C,3360.32779482267
YDR162C,3363.23443077852
YMR238W,3364.33385131657
YJR012C,3365.31722625845
YOR360C,3366.96335464093
YBL098W,3369.59851969666
YPL088W,3379.60520332646
YPR098C,3384.02426993585
YGR009C,3385.69961669104
YJL005W,3385.75826075159
YFL023W,3385.80664017186
YDR196C,3387.83588161699
YDR192C,3391.97385118523
YPL254W,3393.28065502474
YHR105W,3394.59712652679
YJR131W,3396.08620020071
YDR178W,3404.45270449722
YJR132W,3404.56337392225
YDR428C,3409.00939832862
YBL079W,3411.03387008942
YFR028C,3412.77850304585
YDR096W,3418.17684627207
YKR028W,3418.69537035593
YDR311W,3418.78891525718
YLR452C,3419.28349650222
YMR304W,3420.16073214739
YPL021W,3422.0
YNL257C,3423.57116730204
YNL138W-A,3426.0
YMR298W,3427.45600317244
YNL316C,3429.77812960619
YJL011C,3430.92704301101
YGR121C,3433.92222806432
YHR062C,3434.23395602896
YDR330W,3435.91004967447
YKL100C,3437.04670112087
YJR062C,3438.23640226758
YIL066C,3439.1602695271
YCL057C-A,3439.6248475885
YGL240W,3441.21240632175
YDR266C,3444.93873522885
YGR177C,3445.06540767311
YNL156C,3446.50804401567
YER152C,3447.24730165748
YOL129W,3452.08443421929
YGR195W,3452.3214857131
YMR212C,3456.80174520103
YDR061W,3463.20979581445
YNL323W,3466.52175334534
YOL090W,3466.73329081485
YMR076C,3468.45591990799
YER017C,3472.55593226807
YLR182W,3473.28376255649
YIL005W,3474.61308898074
YGL220W,3474.81545564517
YDR141C,3474.96366999971
YDR016C,3477.65761051636
YDR507C,3485.91397603619
YHR140W,3489.01432330602
YPL223C,3491.42653713859
YOL031C,3491.96659200384
YDR320C-A,3492.80810496289
YKL058W,3494.59885788262
YML071C,3494.76971831329
YPL115C,3495.80660993317
YBR058C-A,3498.083992582
YOR101W,3498.13741049528
YIL057C,3498.16794882152
YLR361C-A,3500.45300112196
YNR067C,3502.15984416425
YOL165C,3503.84331116357
YDL243C,3503.84331116357
YNL331C,3503.84331116357
YGR038W,3503.84945482133
YOR141C,3505.25144686484
YPL047W,3505.70369322352
YLR348C,3506.60914632562
YLR055C,3507.21871134636
YGL067W,3507.62025453149
YGR156W,3508.33969304803
YDL202W,3509.54928507785
YER139C,3514.78872651495
YKL050C,3515.45387651629
YBR251W,3516.31304607163
YKL069W,3516.45204789241
YOR112W,3517.44156070998
YDR335W,3519.0590016442
YBL035C,3523.11934916889
YIL106W,3526.3487724867
YGR274C,3531.77883307699
YOL071W,3531.95576205982
YGR266W,3535.73059488993
YOR267C,3538.74161953569
YLR026C,3543.08228590204
YKL002W,3543.6754674024
YDR236C,3546.95368192703
YOR175C,3549.47649282877
YLR114C,3550.24855731507
YMR286W,3551.16255310435
YGR250C,3554.05290072795
YNL306W,3554.07830435335
YIL091C,3556.23319474465
YML097C,3556.6554630458
YIL162W,3557.5749968379
YEL050C,3558.13044975379
YLR337C,3559.00960975994
YOR078W,3559.8393947303
YDR462W,3562.68591819685
YKL010C,3564.03108836985
YER088C,3566.24381160291
YDR476C,3566.92233898153
YCR071C,3570.30230083967
YML116W,3573.98816870753
YKL166C,3574.2706613034
YOR094W,3575.06971947055
YMR029C,3576.38104777294
YDR231C,3577.54327615237
YPR161C,3581.10114723922
YCR090C,3586.95162481405
YOL155C,3588.34227106559
YDR277C,3589.0
YLR369W,3589.19097215951
YFR040W,3590.52872249807
YMR193W,3591.57445145071
YNR026C,3592.96615688064
YNL177C,3596.78982641972
YAL046C,3596.98627361337
YHR111W,3597.04993540246
YOR252W,3598.57657155341
YPL105C,3599.46241162034
YHR028C,3599.52941296977
YJL199C,3599.94534516264
YPR097W,3600.13248765352
YAL026C,3601.78195955082
YBR236C,3602.01363308908
YDL112W,3605.1598465256
YMR161W,3606.45428983219
YPR144C,3607.87569174525
YGR286C,3609.63379318118
YMR228W,3611.26608616265
YNL158W,3611.55886318385
YBR002C,3614.40388969888
YMR292W,3615.1345220581
YDL019C,3623.84605807926
YHR192W,3624.30076820644
YOR383C,3625.24134775419
YMR021C,3627.07667132846
YKL119C,3627.7165830197
YNL143C,3628.17930043776
YPL053C,3630.94478091126
YDR257C,3630.96096080292
YGR194C,3631.17569759655
YNR036C,3634.66688972078
YBR273C,3635.33699842111
YLR363C,3636.01994608201
YDR457W,3638.18205865007
YHR199C,3638.36127071115
YOR320C,3642.05778905984
YPL183C,3642.43458643452
YKL205W,3642.85333499921
YGL129C,3643.93275847007
YBR094W,3649.46749294247
YBR255C-A,3650.49319500736
YBL078C,3651.21801330202
YBR030W,3654.86573174958
YOL056W,3660.21534323395
YCL001W,3661.31278068157
YKL135C,3661.73813873229
YGL222C,3664.87400510011
YIL093C,3666.96038449137
YAL043C,3669.25732302335
YIR031C,3673.66141384717
YAL008W,3674.82568664718
YML117W,3679.45963540207
YER034W,3680.40480571522
YFR014C,3680.96654159178
YNL039W,3683.32925677752
YER164W,3683.47157439793
YIL128W,3684.98007005369
YGR031W,3685.05315130083
YLR324W,3685.19646676354
YNL074C,3685.40782038794
YJL039C,3687.97600225061
YML016C,3689.10872556335
YOR311C,3695.36874092273
YPR135W,3697.37730239961
YKL006C-A,3697.49037732544
YOL105C,3697.81884786886
