Systematic Name,Translational Efficiency_D1
YPL223C,0.66977
YDR118W,0.66995
YJL141C,0.67023
YOR307C,0.67034
YCL005W,0.67103
YBR297W,0.67133
YBR047W,0.67199
YNR074C,0.67213
YOR037W,0.67229
YGL159W,0.67255
YDL220C,0.67267
YHL010C,0.67272
YNL261W,0.67282
YBL067C,0.67337
YLR007W,0.67359
YBR275C,0.67389
YDL142C,0.67446
YPL202C,0.67456
YDR067C,0.67467
YBR235W,0.67472
YLR278C,0.67523
YPR015C,0.67524
YKL208W,0.67554
YDR058C,0.67574
YGR040W,0.67582
YPL255W,0.67602
YJL013C,0.67673
YLR240W,0.67776
YLR272C,0.67784
YAL040C,0.6779
YJL070C,0.67837
YLR456W,0.67855
YLR411W,0.67912
YJL029C,0.67944
YMR218C,0.67962
YCL069W,0.6804
YMR155W,0.6813
YMR114C,0.68183
YHR072W,0.68187
YPL179W,0.68241
YJR124C,0.68259
YJR140C,0.6831
YOR278W,0.68427
YPL097W,0.68436
YGL079W,0.6845
YNL240C,0.68454
YML121W,0.68456
YCR033W,0.68482
YLR289W,0.68483
YNL169C,0.68499
YER017C,0.68618
YGL143C,0.68653
YIL158W,0.68659
YPL058C,0.68676
YJL045W,0.68703
YPR047W,0.68717
YPR169W,0.688
YPL222W,0.68824
YFL011W,0.68851
YDR383C,0.68858
YHR031C,0.68874
YGL036W,0.68875
YPL087W,0.68888
YHR196W,0.68891
YLR281C,0.68892
YEL043W,0.68921
YLR138W,0.68929
YOR201C,0.68946
YLR424W,0.69086
YMR166C,0.69101
YOR028C,0.69101
YOR368W,0.69136
YOR155C,0.69211
YDL114W,0.69265
YPL140C,0.69326
YPL224C,0.69341
YCR091W,0.69351
YBR028C,0.69364
YBL082C,0.69384
YPL208W,0.69412
YLL046C,0.6943
YLR073C,0.69479
YOR213C,0.69526
YJR084W,0.69527
YLR453C,0.69572
YOL013C,0.69611
YNL152W,0.69637
YDR414C,0.69657
YDR111C,0.69662
YGR120C,0.69678
YDR254W,0.69688
YOL087C,0.6973
YLR239C,0.69747
YKL012W,0.69824
YBR005W,0.69836
YPR151C,0.6987
YPR199C,0.69902
YDR268W,0.69937
YAL001C,0.69965
YDR524C,0.70003
YER175C,0.70006
YEL041W,0.70058
YHR030C,0.70153
YFL033C,0.70223
YOR337W,0.70228
YOL028C,0.70375
YKL072W,0.70463
YJR033C,0.70478
YGL215W,0.70534
YOR370C,0.70577
YNL262W,0.70726
YLR141W,0.7086
YDL246C,0.70875
YNL053W,0.70878
YLL033W,0.70883
YGL150C,0.7094
YJR011C,0.70941
YOL151W,0.70952
YKR096W,0.70964
YKL194C,0.70996
YDL059C,0.71034
YKR031C,0.71047
YLR085C,0.71118
YPR023C,0.71127
YIL089W,0.7113
YDR435C,0.71133
YHR083W,0.71185
YOR044W,0.7127
YBR255C-A,0.71281
YNL272C,0.71351
YDR325W,0.71365
YPR111W,0.71401
YBR097W,0.71465
YMR243C,0.71468
YGR223C,0.71471
YBR098W,0.71478
YJL162C,0.71525
YMR094W,0.71562
YML102W,0.71563
YLR277C,0.71648
YKL155C,0.71706
YCL040W,0.71735
YMR025W,0.71793
YLR070C,0.71797
YOR246C,0.71802
YPL134C,0.71817
YOR244W,0.71882
YJL083W,0.71907
YGL233W,0.71913
YMR137C,0.71926
YKL005C,0.71964
YNL159C,0.72046
YMR189W,0.72137
YPR002W,0.72174
YBL039W-B,0.72181
YMR098C,0.72239
YDL049C,0.72275
YER045C,0.72296
YKL197C,0.72303
YIL001W,0.72323
YMR240C,0.72383
YNL125C,0.72437
YHR195W,0.72448
YNL283C,0.72449
YGL002W,0.72494
YOR002W,0.7252
YOR034C,0.72534
YDR313C,0.72547
YDR255C,0.72555
YPR066W,0.72629
YDR027C,0.72664
YCR036W,0.72711
YCR066W,0.72749
YBR001C,0.72758
YDL077C,0.72806
YDR533C,0.72856
YFR025C,0.72887
YFL047W,0.72944
YLR284C,0.72982
YKL101W,0.7303
YNL206C,0.73036
YDR218C,0.73057
YLR427W,0.73073
YBL063W,0.7308
YPL105C,0.73092
YOL148C,0.73175
YOL082W,0.73191
YDL129W,0.73194
YPR122W,0.73287
YGL169W,0.73325
YJR135C,0.7338
YAL031C,0.73425
YDR532C,0.7346
YML019W,0.73583
YGL179C,0.73587
YJR030C,0.73594
YNL293W,0.736
YBL011W,0.73626
YOR319W,0.73654
YER167W,0.73783
YMR301C,0.73951
YLR404W,0.73973
YLR256W,0.74032
YDR240C,0.7404
YGL013C,0.7404
YNL317W,0.74055
YGR194C,0.74094
YER155C,0.74135
YDR110W,0.74139
YIL068C,0.74227
YGR179C,0.74287
YML128C,0.74331
YNR048W,0.74334
YFL009W,0.74386
YOR022C,0.74398
YIL079C,0.74412
YHR126C,0.74419
YOR353C,0.74492
YMR078C,0.74531
YBR103W,0.74616
YDR480W,0.747
YBL080C,0.74868
YPL132W,0.74885
YGR065C,0.75039
YKR079C,0.75049
YHL022C,0.75051
YNL217W,0.75099
YJL047C,0.75174
YHR090C,0.75216
YOR256C,0.75245
YCR059C,0.75252
YGR198W,0.75261
YML082W,0.75267
YGR024C,0.75306
YGR255C,0.75307
YCR026C,0.75467
YLR392C,0.75488
YNL273W,0.75505
YJL193W,0.75513
YPR061C,0.75518
YOL158C,0.75551
YLR173W,0.75565
YOR320C,0.75579
YMR010W,0.7559
YPR091C,0.75614
YFR038W,0.75666
YIL088C,0.75672
YHR186C,0.75676
YOL100W,0.75679
YOR316C,0.7569
YKL116C,0.75861
YNL156C,0.75896
YHR166C,0.75913
YNL078W,0.75964
YDR310C,0.76017
YML050W,0.76062
YDL045C,0.76157
YNL297C,0.76168
YER171W,0.76179
YKL075C,0.76203
YDR495C,0.76228
YDL122W,0.76238
YMR030W,0.76248
YOR304W,0.76297
YBR042C,0.7633
YOL117W,0.76333
YOR349W,0.76337
YGL227W,0.7635
YPL138C,0.76383
YMR302C,0.76386
YER166W,0.76401
YOR358W,0.76456
YPR049C,0.76498
YJR024C,0.76586
YER179W,0.76596
YPR003C,0.76617
YPL076W,0.76645
YPR048W,0.76684
YMR250W,0.76689
YGR184C,0.76706
YNL164C,0.76725
YGR110W,0.76725
YNR012W,0.7678
YBR087W,0.76801
YPL077C,0.76871
YHR110W,0.76899
YKR028W,0.76914
YJR052W,0.7693
YGR093W,0.76939
YDR391C,0.76947
YER169W,0.76947
YMR042W,0.76954
YNL008C,0.76954
YDR093W,0.76973
YIL121W,0.76975
YER157W,0.77049
YDR466W,0.77076
YIR008C,0.77158
YOR301W,0.77203
YKL064W,0.77245
YKL092C,0.77261
YPR114W,0.77286
YLR024C,0.77306
YDL025C,0.77324
YPR128C,0.7738
YJL127C,0.77404
YOL036W,0.77423
YPR067W,0.77429
YBR271W,0.77449
YOL044W,0.77514
YNL051W,0.77521
YKL183W,0.77556
YFL007W,0.77645
YOL130W,0.77679
YGL051W,0.77722
YBL079W,0.77751
YDR052C,0.77777
YPL192C,0.77805
YBR081C,0.77833
YNL267W,0.77872
YDL113C,0.77905
YCR095C,0.77931
YEL029C,0.78054
YIL114C,0.78062
YJL059W,0.78071
YDR180W,0.78103
YIL045W,0.78174
YDR253C,0.78225
YBR199W,0.78276
YOR130C,0.78311
YPL264C,0.78409
YJR134C,0.7845
YMR035W,0.78478
YGR138C,0.78525
YOR354C,0.78545
YMR224C,0.78558
YJL102W,0.78615
YFR033C,0.78674
YDR338C,0.78674
YPL259C,0.78676
YNL242W,0.78677
YPR022C,0.78703
YKL109W,0.7878
YNL211C,0.78809
YOR078W,0.78817
YGL141W,0.7887
YHR198C,0.78926
YIL066C,0.78926
YFL029C,0.78993
YLL040C,0.79003
YBR165W,0.79015
YJL110C,0.79128
YKL218C,0.79144
YGR089W,0.79153
YCR018C,0.79188
YNL106C,0.7919
YDR440W,0.79262
YJR119C,0.793
YAR019C,0.79311
YOR079C,0.7937
YFR030W,0.79378
YNL311C,0.79385
YML018C,0.79457
YMR111C,0.79465
YPR025C,0.79502
YLR228C,0.79545
YML020W,0.79587
YCL016C,0.79656
YDR367W,0.79685
YER172C,0.79717
YKL139W,0.79783
YNL091W,0.7979
YLR234W,0.79793
YDR204W,0.79813
YHL038C,0.79907
YDR352W,0.79986
YDR122W,0.80082
YPR155C,0.80089
YHR050W,0.80114
YJR031C,0.80117
YLR047C,0.80148
YIL102C-A,0.80166
YML005W,0.80186
YGL246C,0.80213
YGL004C,0.8025
YFR048W,0.80261
YNL225C,0.80284
YDL035C,0.80293
YNL022C,0.80294
YNL182C,0.80296
YDL203C,0.80319
YGL095C,0.80409
YAL026C,0.80417
YPL074W,0.80417
YHL029C,0.80516
YFL042C,0.80577
YOR377W,0.80613
YOR110W,0.80633
YGR100W,0.80677
YMR063W,0.80711
YDR416W,0.80738
YGL216W,0.80821
YLR361C,0.80856
YNL039W,0.80859
YML076C,0.80886
YDR047W,0.80925
YGR046W,0.80962
YLR135W,0.81014
YER078C,0.81028
YPR081C,0.81077
YPL112C,0.81089
YNL195C,0.81107
YBL089W,0.81174
YBR105C,0.81182
YOR118W,0.81191
YDR520C,0.81192
YDR503C,0.81244
YOR127W,0.81295
YPL162C,0.81332
YMR194C-B,0.81393
YCR048W,0.8149
YDR282C,0.81498
YIL111W,0.81542
YNL218W,0.81556
YHR118C,0.81618
YPR176C,0.81629
YMR277W,0.81715
YHR009C,0.81757
YHL020C,0.81759
YHR172W,0.8182
YGR117C,0.81834
YBR204C,0.8188
YPR185W,0.81887
YKL023C-A,0.81906
YBL055C,0.81942
YDR369C,0.82028
YOR279C,0.82056
YDR076W,0.82092
YOL017W,0.82168
YMR089C,0.82173
YMR211W,0.82243
YDL001W,0.82353
YMR228W,0.82473
YJL081C,0.82499
YPR075C,0.82543
YPL247C,0.82709
YKL043W,0.82716
YMR021C,0.8272
YNL325C,0.82743
YDL177C,0.82828
YIL112W,0.82837
YDL237W,0.8284
YGL252C,0.82851
YJL038C,0.82872
YNL026W,0.8297
YMR061W,0.83015
YPL176C,0.83036
YPL039W,0.83072
YJR126C,0.83089
YIL077C,0.83112
YDR374C,0.83126
YKR041W,0.83138
YDR375C,0.83151
YJL077C,0.8319
YHR171W,0.83193
YMR170C,0.83263
YPL254W,0.83273
YDR061W,0.8332
YIR010W,0.83356
YAL027W,0.83357
YDR301W,0.83367
YJL094C,0.83368
YOL003C,0.8342
YIR013C,0.83503
YGL110C,0.83548
YBL043W,0.83552
YDR186C,0.83591
YHL039W,0.83631
YOR025W,0.83649
YLR254C,0.83681
YDR527W,0.8369
YER105C,0.83701
YJL085W,0.83737
YJR059W,0.83862
YDR458C,0.83863
YOR148C,0.83944
YLL048C,0.83982
YOR010C,0.8407
YJL054W,0.841
YLR238W,0.8412
YPL196W,0.84151
YEL062W,0.84173
YNL006W,0.84204
YOR058C,0.84209
YLL010C,0.84229
YDR257C,0.84229
YPL257W,0.84243
YCL010C,0.84252
YMR104C,0.84296
YLR023C,0.84345
YKL125W,0.84357
YGR247W,0.84377
YKL181W,0.844
YNL032W,0.84429
YHR189W,0.84471
YBL042C,0.84507
YDR494W,0.84517
YJL006C,0.84566
YNL291C,0.84585
YER137C,0.84628
YDL174C,0.84716
YMR253C,0.84725
YKL106W,0.84741
YJR096W,0.84908
YGL119W,0.84985
YBR221W-A,0.85051
YKL191W,0.85051
YMR242W-A,0.85051
YIL104C,0.85104
YEL061C,0.85131
YOR304C-A,0.85148
YCL032W,0.85168
YHR050W-A,0.85174
YLR149C,0.852
YLR307W,0.85249
YLR132C,0.85257
YKR037C,0.8529
YJR106W,0.85291
YDL063C,0.85295
YHR111W,0.85312
YBL104C,0.85313
YDR456W,0.85318
YJL126W,0.85358
YDR123C,0.85377
YBL101C,0.8538
YOR144C,0.85391
YOL115W,0.85429
YDR141C,0.85485
YMR150C,0.85504
YDR251W,0.85534
YHR003C,0.85539
YPR152C,0.85589
YOL136C,0.85611
YBL061C,0.8569
YLR260W,0.857
YGR274C,0.85732
YKR021W,0.85779
YIL107C,0.85826
YEL004W,0.85841
YIR018W,0.85861
YMR032W,0.85893
YLR106C,0.85921
YDR329C,0.85946
YDR538W,0.85958
YMR113W,0.85958
YGL107C,0.85979
YPR027C,0.85986
YJR049C,0.85989
YNL058C,0.86034
YNR029C,0.86053
YKL010C,0.86074
YHR041C,0.86155
YLR345W,0.86167
YPL157W,0.86188
YDR316W,0.86273
YOL016C,0.86276
YMR191W,0.86374
YCL024W,0.86411
YDR530C,0.8646
YOR273C,0.86523
YDL108W,0.86545
YNL077W,0.86554
YKR030W,0.86574
YDL240W,0.86621
YMR206W,0.86751
YNL326C,0.86766
YIL011W,0.86837
YDR005C,0.86906
YOL010W,0.8692
YER053C,0.86955
YKL219W,0.8699
YDR333C,0.87014
YGL017W,0.87015
YDR236C,0.87038
YMR212C,0.87069
YIL002W-A,0.87094
YBR272C,0.87094
YPL181W,0.871
YGR177C,0.87131
YOR211C,0.8715
YBL008W,0.87172
YAL014C,0.87176
YGR007W,0.87198
YMR285C,0.87207
YKR072C,0.87208
YPL116W,0.8723
YGR197C,0.8724
YNL139C,0.8733
YML062C,0.87353
YMR041C,0.87383
YGL162W,0.87411
YMR220W,0.87418
YGR283C,0.87432
YPR106W,0.87446
YGR113W,0.87482
YOL054W,0.875
YPR006C,0.87519
YDR105C,0.87571
YGL236C,0.8762
YDL199C,0.87653
YDL042C,0.87741
YDR379W,0.87817
YGL133W,0.87854
YNL238W,0.87889
YMR310C,0.87891
YPL071C,0.87913
YIR015W,0.8793
YOR373W,0.87954
Q0275,0.87991
YGR033C,0.88017
YLL043W,0.88051
YLR241W,0.88065
YIL156W,0.8812
YLR423C,0.88135
YMR133W,0.88293
YDL006W,0.88313
YLR119W,0.88356
YHR011W,0.88363
YHR084W,0.8842
YOL053W,0.88519
YDL215C,0.88606
YNL256W,0.88614
YJL048C,0.88652
YFL034W,0.8866
YMR216C,0.88678
YJL181W,0.88682
YML064C,0.8887
YJR040W,0.88964
YGR091W,0.8897
YBR125C,0.88983
YNL258C,0.89047
YGL128C,0.89079
YPL156C,0.8908
YPL245W,0.89084
YPL141C,0.89104
YBR003W,0.89141
YKR100C,0.89145
YKL079W,0.89153
YGL073W,0.89192
YLR291C,0.89244
YLR071C,0.89245
YDL189W,0.89256
YPL002C,0.89296
YDR464W,0.89381
YPL068C,0.89405
YGR122W,0.89407
YBR201W,0.8941
YML061C,0.89431
YOL045W,0.89463
YCR105W,0.89464
YPL081W,0.89506
YDR176W,0.89523
YEL022W,0.8955
YDL155W,0.89604
YOR001W,0.89616
YGL164C,0.8966
YLR191W,0.89683
YIR025W,0.8979
YCR068W,0.89795
YGR149W,0.89797
YGL112C,0.89801
YOR196C,0.89851
YPL209C,0.89879
YDR130C,0.89902
YMR005W,0.89933
YIL097W,0.89961
YLL015W,0.90008
YLL004W,0.90022
YBR195C,0.90037
YBR148W,0.90074
YJL201W,0.90202
YDR517W,0.90286
YNL065W,0.90348
YPR179C,0.90375
YPL172C,0.90466
YOR081C,0.90518
YFR018C,0.90521
YDR490C,0.90536
YJL131C,0.90546
YNL040W,0.90547
YPR162C,0.90611
YLR151C,0.90617
YOR311C,0.90672
YCL038C,0.90693
YNR041C,0.90703
YGL075C,0.9075
YGL023C,0.90782
YGL142C,0.90783
YDR135C,0.90792
YMR165C,0.908
YPL120W,0.90821
YBR200W,0.90899
YJR129C,0.90918
YNL180C,0.90935
YNL048W,0.90998
YGR165W,0.91002
YIL049W,0.91035
YPL161C,0.9104
YEL011W,0.91045
YLR265C,0.91046
YBR172C,0.91047
YER116C,0.91058
YER141W,0.91073
YFL052W,0.91116
YHR202W,0.91142
YLR237W,0.91244
YGL093W,0.91281
YDL233W,0.9133
YDR422C,0.91365
YHR156C,0.91379
YPL115C,0.91385
YDL028C,0.9142
YGR004W,0.91431
YKR076W,0.91464
YPL092W,0.91524
YER119C,0.91596
YOL101C,0.91608
YCL011C,0.91641
YDR140W,0.91681
YPL006W,0.91688
YKL089W,0.91689
YER069W,0.91713
YER008C,0.91726
YGL067W,0.91747
YJR042W,0.91815
YER061C,0.91832
YOR322C,0.91869
YCR028C,0.91909
YPR144C,0.91938
YER162C,0.91947
YKL206C,0.91976
YOR274W,0.91999
YPR186C,0.92013
YMR087W,0.92022
YOR143C,0.92042
YHR085W,0.92099
YER142C,0.92115
YMR289W,0.92188
YGR012W,0.92224
YCL051W,0.92331
YDR017C,0.92332
YMR093W,0.92378
YNL124W,0.92449
YDL019C,0.92459
YHR028C,0.92465
YHR184W,0.92491
YIR011C,0.92511
YLR178C,0.92532
YBR236C,0.92533
YDR003W,0.92591
YMR201C,0.92642
YER018C,0.92713
YHR056C,0.92716
YNR014W,0.92724
YOR115C,0.92741
YOR057W,0.9278
YNR073C,0.92782
YJL049W,0.92837
YOL152W,0.92862
YHR188C,0.92887
YCR024C,0.92899
YOL049W,0.92934
YLR166C,0.92967
YDR514C,0.92969
YDR069C,0.92976
YOL042W,0.92984
YDR335W,0.92986
YML071C,0.92988
YGR153W,0.92988
YBL074C,0.92993
YDR277C,0.93018
YOR315W,0.93107
YOL122C,0.93132
YDL074C,0.93231
YKL059C,0.93253
YPL191C,0.9333
YOR108W,0.93332
YML117W,0.93353
YJL069C,0.93376
YMR156C,0.9342
YLL039C,0.93507
YDR531W,0.93508
YIL042C,0.93548
YDR539W,0.93633
YEL050C,0.93681
YPL227C,0.93708
YBR129C,0.93735
YDL119C,0.93739
YBR288C,0.93801
YPL193W,0.93825
YNL201C,0.93839
YDR070C,0.93906
YML006C,0.93911
YDL216C,0.93962
YBR193C,0.93991
YDR011W,0.94017
YJR012C,0.94024
YOR090C,0.94039
YOR268C,0.94053
YDR293C,0.94065
YLR287C,0.9412
YDR081C,0.9413
YMR105C,0.94181
YNL250W,0.94195
YKL110C,0.942
YIL149C,0.9429
YHR101C,0.94305
YNL227C,0.9431
YOL137W,0.94392
YMR101C,0.94455
YLR396C,0.94468
YFR013W,0.94512
YMR167W,0.94514
YOR153W,0.94566
YPR056W,0.94571
YBR225W,0.94586
YOR134W,0.9461
YDR449C,0.94616
YDR528W,0.94643
YOL002C,0.94646
YMR223W,0.94685
YML111W,0.94696
YHR096C,0.94704
YGR225W,0.9472
YDL104C,0.9474
YGR032W,0.9476
YKL134C,0.9477
YML049C,0.94813
YDR185C,0.94821
YGR249W,0.94827
YNL277W,0.94899
YDR436W,0.94911
YKL108W,0.94992
YGL071W,0.95008
YLR079W,0.95022
YBR023C,0.95045
YGR143W,0.95087
YKL008C,0.95126
YDL150W,0.95202
YIL009C-A,0.95232
YNL103W,0.95245
YOL065C,0.95349
YLR114C,0.95356
YCR092C,0.95364
YGL104C,0.95449
YPL195W,0.95467
YNL236W,0.95502
YDR452W,0.95528
YML097C,0.95569
YHR207C,0.95598
YAL047C,0.95608
YKL124W,0.95613
YBR151W,0.95614
YOR356W,0.95629
YER163C,0.9564
YFR040W,0.9566
YGL081W,0.95727
YCL049C,0.95745
YOR258W,0.95749
YGL160W,0.95778
YNL059C,0.95836
YPL020C,0.95886
YCL026C-B,0.95908
YLR352W,0.95911
YLR399C,0.9592
YKL174C,0.95952
YGL151W,0.96114
YDR279W,0.96142
YJL109C,0.96156
YGR104C,0.96176
YCR027C,0.96177
YGR281W,0.96183
YPR079W,0.96219
YKL074C,0.96236
YNL192W,0.96293
YLR019W,0.96344
YDR021W,0.96351
YDL230W,0.96405
YBR013C,0.96467
YDR138W,0.9663
YNL136W,0.96634
YGL091C,0.96707
YGL185C,0.9671
YBR095C,0.96769
YNL076W,0.96853
YDR090C,0.96918
YLR033W,0.96945
YOL119C,0.96947
YFL062W,0.96953
YFR007W,0.96975
YDL091C,0.96991
YFL002C,0.97062
YBR057C,0.97087
YNR034W-A,0.97121
YKL028W,0.97144
YDL044C,0.97162
YMR294W,0.97169
YIL136W,0.97202
YDR245W,0.97245
YJL082W,0.97251
YPL233W,0.97298
YHR018C,0.97341
YJL155C,0.9741
YOR219C,0.97411
YPL018W,0.97447
YJR091C,0.97492
YLR211C,0.97525
YBR280C,0.97596
YDR200C,0.97598
YOR035C,0.97608
YLL019C,0.97613
YDR473C,0.97648
YMR033W,0.97654
YPL158C,0.97672
YDR072C,0.97684
YGR233C,0.97688
YBL105C,0.97775
YLR218C,0.97786
YJR111C,0.978
YBR004C,0.97821
YBR157C,0.97896
YKL151C,0.97917
YPL183C,0.97926
YNL330C,0.97943
YDL169C,0.97947
YDR049W,0.9799
YOL025W,0.98057
YIL155C,0.98077
YOR097C,0.98078
YFL001W,0.9808
YKR019C,0.98081
YML034W,0.98106
YDR202C,0.98142
YOL066C,0.98195
YDR006C,0.98219
YDR227W,0.98262
YOR289W,0.98277
YDR398W,0.98278
YKL105C,0.98286
YPL180W,0.9835
YJR137C,0.9839
YPR173C,0.98408
YGR002C,0.9849
YNL186W,0.98506
YPL060W,0.98533
YOR104W,0.98563
YBR002C,0.98566
YNL004W,0.98594
YGL223C,0.98606
YLR401C,0.98608
YBR119W,0.98645
YMR106C,0.98651
YOR092W,0.98736
YLR090W,0.98748
YPL021W,0.98759
YBR179C,0.98783
YHR117W,0.98832
YNL176C,0.98904
YJL039C,0.98968
YDR165W,0.98987
YOR188W,0.99001
YPL030W,0.99048
YBL020W,0.99066
YPL026C,0.9909
YLR032W,0.99112
YMR140W,0.99145
YNL298W,0.99157
YLL061W,0.99168
YOL159C,0.99176
YDR326C,0.99209
YKL129C,0.99221
YCL063W,0.99293
YDL115C,0.99313
YDL127W,0.99331
YML072C,0.99355
YAL034W-A,0.9938
YOL116W,0.9939
YCR082W,0.99405
YPL153C,0.99445
YFL049W,0.99487
YJR013W,0.99505
YBR041W,0.99509
YDR195W,0.99523
YMR204C,0.9956
YBR069C,0.9961
YNL035C,0.99635
YMR213W,0.9964
YNL202W,0.99663
YMR115W,0.99677
YOL089C,0.99697
YGR016W,0.99698
YER107C,0.99706
YMR247C,0.99775
YNL005C,0.99796
YDR267C,0.99821
YLR419W,0.99936
YNR011C,0.99936
YMR239C,0.99968
YMR259C,0.99987
YNL304W,1.00027
YHR112C,1.00032
YDR229W,1.00076
YLR440C,1.00077
YHR167W,1.00079
YKR023W,1.00144
YBL046W,1.00264
YGR047C,1.00298
YHR187W,1.00338
YDR478W,1.00341
YCR015C,1.00355
YHR140W,1.00415
YKL159C,1.00462
YGR163W,1.00483
YPL101W,1.00544
YHR023W,1.00547
YLR348C,1.00584
YHR024C,1.00593
YDR260C,1.00608
YER154W,1.00633
YNR053C,1.00702
YHR149C,1.00706
YOR264W,1.00732
YJR113C,1.00782
YJL125C,1.00807
YFL025C,1.00823
YFL021W,1.00828
YLL058W,1.00857
YPR198W,1.00884
YMR109W,1.00904
YCR017C,1.00922
YLR039C,1.00952
YHR197W,1.01002
YML075C,1.01036
YDL056W,1.01046
YLR113W,1.01054
YLR064W,1.01056
YAR014C,1.01069
YOL078W,1.01078
YGL161C,1.01154
YOR238W,1.01155
YOR049C,1.01256
YDL089W,1.01367
YAL051W,1.01407
YOL020W,1.01488
YCR011C,1.015
YER020W,1.01691
YEL065W,1.01697
YJL137C,1.0171
YLR201C,1.01713
YLR219W,1.01721
YHR040W,1.01737
YAR042W,1.01761
YML029W,1.01824
YIR033W,1.01842
YDR405W,1.01917
YNL290W,1.01939
YPR097W,1.01946
YCL008C,1.01951
YNL093W,1.01998
YKL106C-A,1.02061
YLR215C,1.02084
YJR116W,1.02133
YNL214W,1.02134
YPL096C-A,1.0217
YLR207W,1.02172
YGR261C,1.02182
YPR156C,1.02207
YMR055C,1.0221
YGR125W,1.02217
YBR065C,1.02228
YHR123W,1.02235
YBR216C,1.02347
YMR267W,1.02381
YGL145W,1.02463
YNR015W,1.02475
YDL159W,1.02485
YNL056W,1.02604
YBL084C,1.02649
YGL247W,1.02719
YKR087C,1.02722
YOR076C,1.02734
YEL032W,1.02764
YER174C,1.02774
YKL017C,1.02802
YBR059C,1.0283
YDL111C,1.02837
YPL204W,1.0284
YBR070C,1.02886
YDR103W,1.02902
YDL149W,1.02959
YIL050W,1.03031
YPL031C,1.03068
YDR221W,1.03077
YLR072W,1.03097
YDL090C,1.03194
YLR223C,1.03278
YDL234C,1.0335
YER111C,1.03373
YGR210C,1.03391
YKL027W,1.03402
YHR169W,1.0342
YDR013W,1.03455
YMR308C,1.03461
YHL024W,1.03508
YAL041W,1.03558
YBR021W,1.03602
YGR013W,1.03657
YCR097W,1.03657
YIL091C,1.03657
YIL003W,1.03738
YDR295C,1.03743
YHR159W,1.03752
YBR211C,1.03772
YNL062C,1.03792
YPL001W,1.03853
YDR007W,1.03908
YNL102W,1.03915
YIL048W,1.03974
YCL025C,1.04001
YLR001C,1.04086
YGL039W,1.04094
YLR096W,1.04119
YHR163W,1.0413
YJL154C,1.0421
YDL107W,1.04266
YNL193W,1.04286
YKL061W,1.04319
YMR179W,1.04329
YIL101C,1.04345
YML015C,1.04346
YGR112W,1.04355
YDR066C,1.04365
YNL286W,1.04395
YPR104C,1.04435
YNL191W,1.04439
YML025C,1.04465
YDR239C,1.04493
YOR054C,1.04546
YPR137W,1.04769
YDR208W,1.04789
YOR119C,1.04858
YDL008W,1.04868
YLR210W,1.04946
YLR005W,1.04966
YIL154C,1.04973
YGR023W,1.05051
YML041C,1.05052
YDR485C,1.05072
YGR031W,1.05078
YHR066W,1.05081
YDR089W,1.05119
YMR107W,1.05162
YMR160W,1.05351
YKL091C,1.05352
YDR173C,1.05359
YOR386W,1.05363
YIL126W,1.05418
YDL020C,1.05425
YDL139C,1.05507
YDR460W,1.05514
YGR072W,1.05548
YOR086C,1.05584
YKL018W,1.05585
YBR132C,1.05617
YDR347W,1.05623
YIR030C,1.0568
YLR094C,1.05686
YOR138C,1.05787
YHR137W,1.05797
YIL110W,1.0591
YMR004W,1.05976
YLR080W,1.06032
YDR057W,1.06094
YGR262C,1.06096
YLR011W,1.06102
YNL316C,1.06105
YLR086W,1.06143
YJR098C,1.06149
YNL237W,1.06176
YKL100C,1.06238
YJR017C,1.06258
YKL020C,1.06258
YPR175W,1.06303
YPR045C,1.06371
YPL113C,1.0642
YDR357C,1.06427
YJR001W,1.0646
YGR006W,1.0653
YPL155C,1.06532
YLR099W-A,1.06551
YBR192W,1.06553
YDR001C,1.06579
YFR029W,1.06581
YDR194C,1.06584
YFR014C,1.06601
YKR067W,1.06603
YDR483W,1.06698
YCR042C,1.06751
YDL179W,1.06751
YLL063C,1.06776
YOR109W,1.06816
YGR010W,1.0684
YJL180C,1.06849
YKR055W,1.06891
YMR102C,1.06895
YIL026C,1.06901
YLR442C,1.06937
YLR015W,1.06953
YGR271W,1.07022
YLR455W,1.07069
YDR164C,1.07097
YDL093W,1.07119
YML007W,1.07165
YLR203C,1.07211
YBR161W,1.07247
YOL004W,1.07262
YPR148C,1.07272
YOL114C,1.07278
YNL072W,1.07289
YDR472W,1.0732
YOR336W,1.07367
YLR128W,1.07378
YCR044C,1.07419
YDR430C,1.07423
YBR253W,1.07427
YDR213W,1.07434
YBR068C,1.07517
YPR055W,1.07548
YFR045W,1.07615
YOR245C,1.07684
YDL070W,1.07685
YFR042W,1.0775
YML103C,1.07751
YPR120C,1.07855
YNR033W,1.07862
YAL043C,1.07902
YDR392W,1.08027
YGR102C,1.08034
YMR139W,1.0805
YBR187W,1.0806
YLR410W,1.0808
YKL130C,1.08103
YDR264C,1.08214
YPL023C,1.08276
YBR074W,1.08278
YMR129W,1.0829
YIL161W,1.08293
YIL061C,1.08338
YAR008W,1.08344
YOR106W,1.08448
YBL056W,1.08488
YMR231W,1.08493
YPL207W,1.08528
YCR094W,1.08541
YGL115W,1.08572
YBR066C,1.08606
YLR212C,1.08637
YCR035C,1.08672
YPL053C,1.08684
YER093C-A,1.08702
YGL021W,1.08727
YMR275C,1.08762
YOR140W,1.08877
YMR086W,1.08883
