regulator_id,count,Systematic Name,regulator
YGR252W,871,"['YAL007C', 'YAL012W', 'YAL016W', 'YAL021C', 'YAL023C', 'YAL024C', 'YAL025C', 'YAL040C', 'YAL056W', 'YAR019C', 'YAR064W', 'YBL005W', 'YBL011W', 'YBL015W', 'YBL017C', 'YBL021C', 'YBL029C-A', 'YBL034C', 'YBL041W', 'YBL042C', 'YBL044W', 'YBL051C', 'YBL058W', 'YBL060W', 'YBL074C', 'YBL075C', 'YBL099W', 'YBL101C', 'YBL105C', 'YBR005W', 'YBR010W', 'YBR024W', 'YBR025C', 'YBR026C', 'YBR035C', 'YBR036C', 'YBR054W', 'YBR058C', 'YBR069C', 'YBR070C', 'YBR072W', 'YBR073W', 'YBR082C', 'YBR089C-A', 'YBR101C', 'YBR105C', 'YBR109C', 'YBR126C', 'YBR132C', 'YBR137W', 'YBR139W', 'YBR145W', 'YBR150C', 'YBR154C', 'YBR162C', 'YBR162W-A', 'YBR172C', 'YBR176W', 'YBR179C', 'YBR182C-A', 'YBR192W', 'YBR195C', 'YBR196C-B', 'YBR199W', 'YBR205W', 'YBR211C', 'YBR214W', 'YBR218C', 'YBR221C', 'YBR221W-A', 'YBR230C', 'YBR230W-A', 'YBR240C', 'YBR271W', 'YBR273C', 'YBR284W', 'YBR285W', 'YBR297W', 'YCL008C', 'YCL010C', 'YCL026C-B', 'YCL027W', 'YCL037C', 'YCL044C', 'YCL059C', 'YCR005C', 'YCR012W', 'YCR021C', 'YCR023C', 'YCR035C', 'YCR046C', 'YCR054C', 'YCR068W', 'YCR069W', 'YCR071C', 'YCR083W', 'YCR097W', 'YCR101C', 'YCR102C', 'YDL018C', 'YDL020C', 'YDL039C', 'YDL048C', 'YDL055C', 'YDL058W', 'YDL072C', 'YDL080C', 'YDL084W', 'YDL097C', 'YDL104C', 'YDL106C', 'YDL110C', 'YDL124W', 'YDL125C', 'YDL126C', 'YDL129W', 'YDL133W', 'YDL137W', 'YDL147W', 'YDL157C', 'YDL173W', 'YDL180W', 'YDL182W', 'YDL184C', 'YDL195W', 'YDL197C', 'YDL198C', 'YDL199C', 'YDL204W', 'YDL212W', 'YDL215C', 'YDL217C', 'YDL236W', 'YDL239C', 'YDL241W', 'YDR003W', 'YDR003W-A', 'YDR022C', 'YDR027C', 'YDR037W', 'YDR041W', 'YDR050C', 'YDR054C', 'YDR068W', 'YDR074W', 'YDR079C-A', 'YDR108W', 'YDR123C', 'YDR127W', 'YDR129C', 'YDR138W', 'YDR139C', 'YDR146C', 'YDR151C', 'YDR152W', 'YDR153C', 'YDR155C', 'YDR156W', 'YDR158W', 'YDR160W', 'YDR168W', 'YDR171W', 'YDR172W', 'YDR174W', 'YDR175C', 'YDR178W', 'YDR189W', 'YDR197W', 'YDR202C', 'YDR204W', 'YDR207C', 'YDR208W', 'YDR214W', 'YDR227W', 'YDR231C', 'YDR233C', 'YDR234W', 'YDR237W', 'YDR243C', 'YDR246W-A', 'YDR249C', 'YDR261C', 'YDR264C', 'YDR273W', 'YDR276C', 'YDR289C', 'YDR302W', 'YDR309C', 'YDR312W', 'YDR330W', 'YDR338C', 'YDR345C', 'YDR353W', 'YDR359C', 'YDR365C', 'YDR374C', 'YDR375C', 'YDR376W', 'YDR379C-A', 'YDR380W', 'YDR383C', 'YDR384C', 'YDR388W', 'YDR393W', 'YDR394W', 'YDR406W', 'YDR407C', 'YDR409W', 'YDR410C', 'YDR422C', 'YDR427W', 'YDR450W', 'YDR462W', 'YDR475C', 'YDR476C', 'YDR490C', 'YDR507C', 'YDR508C', 'YDR510W', 'YDR516C', 'YDR518W', 'YEL011W', 'YEL017C-A', 'YEL017W', 'YEL031W', 'YEL032W', 'YEL034W', 'YEL035C', 'YEL044W', 'YEL062W', 'YEL065W', 'YEL071W', 'YEL072W', 'YER001W', 'YER005W', 'YER008C', 'YER012W', 'YER014C-A', 'YER023W', 'YER028C', 'YER031C', 'YER035W', 'YER036C', 'YER048C', 'YER053C-A', 'YER057C', 'YER058W', 'YER062C', 'YER063W', 'YER064C', 'YER075C', 'YER088C', 'YER093C', 'YER103W', 'YER112W', 'YER120W', 'YER133W', 'YER134C', 'YER149C', 'YER150W', 'YER152C', 'YER153C', 'YER161C', 'YER164W', 'YER178W', 'YER179W', 'YFL014W', 'YFL017W-A', 'YFL023W', 'YFL024C', 'YFL030W', 'YFL034C-A', 'YFL034C-B', 'YFL039C', 'YFL041W-A', 'YFL045C', 'YFL047W', 'YFL050C', 'YFL061W', 'YFL062W', 'YFR002W', 'YFR005C', 'YFR006W', 'YFR007W', 'YFR017C', 'YFR037C', 'YFR044C', 'YFR046C', 'YFR049W', 'YFR053C', 'YGL011C', 'YGL013C', 'YGL016W', 'YGL033W', 'YGL038C', 'YGL043W', 'YGL048C', 'YGL051W', 'YGL062W', 'YGL071W', 'YGL080W', 'YGL095C', 'YGL098W', 'YGL107C', 'YGL113W', 'YGL114W', 'YGL124C', 'YGL134W', 'YGL137W', 'YGL144C', 'YGL161C', 'YGL166W', 'YGL167C', 'YGL171W', 'YGL191W', 'YGL196W', 'YGL198W', 'YGL206C', 'YGL207W', 'YGL216W', 'YGL220W', 'YGL222C', 'YGL228W', 'YGL246C', 'YGL259W', 'YGL263W', 'YGR008C', 'YGR016W', 'YGR021W', 'YGR023W', 'YGR029W', 'YGR035C', 'YGR036C', 'YGR037C', 'YGR038W', 'YGR045C', 'YGR047C', 'YGR058W', 'YGR061C', 'YGR062C', 'YGR065C', 'YGR094W', 'YGR097W', 'YGR101W', 'YGR104C', 'YGR111W', 'YGR121W-A', 'YGR142W', 'YGR146C-A', 'YGR155W', 'YGR156W', 'YGR159C', 'YGR161C', 'YGR161W-C', 'YGR178C', 'YGR189C', 'YGR192C', 'YGR197C', 'YGR198W', 'YGR207C', 'YGR210C', 'YGR211W', 'YGR213C', 'YGR214W', 'YGR221C', 'YGR231C', 'YGR233C', 'YGR234W', 'YGR241C', 'YGR244C', 'YGR251W', 'YGR254W', 'YGR257C', 'YGR262C', 'YGR264C', 'YGR268C', 'YGR280C', 'YGR284C', 'YHL006C', 'YHL007C', 'YHL008C', 'YHL010C', 'YHL021C', 'YHL027W', 'YHL032C', 'YHL034C', 'YHL048W', 'YHR026W', 'YHR028C', 'YHR046C', 'YHR048W', 'YHR070W', 'YHR072W-A', 'YHR080C', 'YHR083W', 'YHR098C', 'YHR101C', 'YHR105W', 'YHR107C', 'YHR115C', 'YHR132W-A', 'YHR138C', 'YHR156C', 'YHR161C', 'YHR162W', 'YHR163W', 'YHR170W', 'YHR174W', 'YHR175W', 'YHR179W', 'YHR183W', 'YHR191C', 'YHR195W', 'YHR198C', 'YHR199C', 'YHR199C-A', 'YHR207C', 'YHR211W', 'YHR214W', 'YIL029C', 'YIL036W', 'YIL050W', 'YIL051C', 'YIL076W', 'YIL077C', 'YIL099W', 'YIL101C', 'YIL108W', 'YIL110W', 'YIL134C-A', 'YIL134W', 'YIL145C', 'YIL150C', 'YIL166C', 'YIR002C', 'YIR003W', 'YIR006C', 'YIR009W', 'YIR015W', 'YIR018C-A', 'YIR021W', 'YIR039C', 'YJL034W', 'YJL035C', 'YJL042W', 'YJL051W', 'YJL074C', 'YJL081C', 'YJL088W', 'YJL092W', 'YJL095W', 'YJL096W', 'YJL101C', 'YJL107C', 'YJL115W', 'YJL117W', 'YJL143W', 'YJL158C', 'YJL166W', 'YJL174W', 'YJL212C', 'YJR025C', 'YJR030C', 'YJR041C', 'YJR045C', 'YJR046W', 'YJR065C', 'YJR075W', 'YJR077C', 'YJR104C', 'YJR105W', 'YJR110W', 'YJR122W', 'YJR127C', 'YJR131W', 'YJR148W', 'YJR150C', 'YJR152W', 'YJR155W', 'YJR161C', 'YKL020C', 'YKL026C', 'YKL032C', 'YKL035W', 'YKL037W', 'YKL051W', 'YKL057C', 'YKL060C', 'YKL068W-A', 'YKL069W', 'YKL073W', 'YKL074C', 'YKL079W', 'YKL080W', 'YKL085W', 'YKL086W', 'YKL087C', 'YKL094W', 'YKL096W', 'YKL096W-A', 'YKL103C', 'YKL110C', 'YKL116C', 'YKL117W', 'YKL122C', 'YKL128C', 'YKL142W', 'YKL146W', 'YKL150W', 'YKL151C', 'YKL152C', 'YKL156W', 'YKL166C', 'YKL167C', 'YKL170W', 'YKL175W', 'YKL185W', 'YKL192C', 'YKL198C', 'YKL207W', 'YKL209C', 'YKL211C', 'YKL212W', 'YKL214C', 'YKR009C', 'YKR013W', 'YKR037C', 'YKR039W', 'YKR052C', 'YKR072C', 'YKR080W', 'YKR088C', 'YKR093W', 'YKR095W-A', 'YLL002W', 'YLL026W', 'YLL039C', 'YLL043W', 'YLL049W', 'YLL058W', 'YLL061W', 'YLR003C', 'YLR027C', 'YLR035C', 'YLR043C', 'YLR044C', 'YLR052W', 'YLR056W', 'YLR063W', 'YLR069C', 'YLR077W', 'YLR081W', 'YLR088W', 'YLR097C', 'YLR108C', 'YLR110C', 'YLR114C', 'YLR127C', 'YLR131C', 'YLR136C', 'YLR152C', 'YLR163C', 'YLR168C', 'YLR194C', 'YLR216C', 'YLR218C', 'YLR219W', 'YLR245C', 'YLR247C', 'YLR253W', 'YLR257W', 'YLR262C-A', 'YLR264C-A', 'YLR266C', 'YLR285C-A', 'YLR293C', 'YLR298C', 'YLR329W', 'YLR332W', 'YLR342W-A', 'YLR343W', 'YLR352W', 'YLR354C', 'YLR364W', 'YLR367W', 'YLR368W', 'YLR371W', 'YLR373C', 'YLR376C', 'YLR377C', 'YLR378C', 'YLR390W', 'YLR390W-A', 'YLR392C', 'YLR394W', 'YLR401C', 'YLR405W', 'YLR406C', 'YLR417W', 'YLR422W', 'YLR432W', 'YLR459W', 'YLR460C', 'YML001W', 'YML003W', 'YML004C', 'YML007W', 'YML011C', 'YML013W', 'YML022W', 'YML050W', 'YML051W', 'YML052W', 'YML053C', 'YML054C-A', 'YML058W', 'YML091C', 'YML100W', 'YML100W-A', 'YML101C', 'YML103C', 'YML104C', 'YML110C', 'YML127W', 'YML129C', 'YML130C', 'YMR001C-A', 'YMR002W', 'YMR013W-A', 'YMR015C', 'YMR028W', 'YMR030W-A', 'YMR032W', 'YMR064W', 'YMR069W', 'YMR074C', 'YMR086W', 'YMR089C', 'YMR090W', 'YMR094W', 'YMR105C', 'YMR119W', 'YMR121C', 'YMR122W-A', 'YMR129W', 'YMR131C', 'YMR138W', 'YMR146C', 'YMR155W', 'YMR161W', 'YMR168C', 'YMR169C', 'YMR186W', 'YMR188C', 'YMR192W', 'YMR195W', 'YMR205C', 'YMR208W', 'YMR210W', 'YMR223W', 'YMR225C', 'YMR247W-A', 'YMR250W', 'YMR251W-A', 'YMR253C', 'YMR272C', 'YMR275C', 'YMR276W', 'YMR297W', 'YMR298W', 'YMR299C', 'YMR302C', 'YMR311C', 'YMR314W', 'YMR315W', 'YMR315W-A', 'YMR316W', 'YNL005C', 'YNL006W', 'YNL010W', 'YNL031C', 'YNL036W', 'YNL077W', 'YNL080C', 'YNL098C', 'YNL110C', 'YNL116W', 'YNL117W', 'YNL122C', 'YNL130C', 'YNL133C', 'YNL135C', 'YNL137C', 'YNL138W-A', 'YNL149C', 'YNL169C', 'YNL176C', 'YNL183C', 'YNL199C', 'YNL213C', 'YNL230C', 'YNL231C', 'YNL251C', 'YNL259C', 'YNL267W', 'YNL281W', 'YNL282W', 'YNL291C', 'YNL294C', 'YNL315C', 'YNL316C', 'YNL327W', 'YNL328C', 'YNL330C', 'YNL336W', 'YNR001C', 'YNR002C', 'YNR016C', 'YNR019W', 'YNR030W', 'YNR031C', 'YNR032W', 'YNR034W', 'YNR034W-A', 'YNR040W', 'YNR050C', 'YNR057C', 'YNR058W', 'YNR067C', 'YNR069C', 'YOL012C', 'YOL020W', 'YOL026C', 'YOL045W', 'YOL049W', 'YOL060C', 'YOL061W', 'YOL067C', 'YOL068C', 'YOL086C', 'YOL114C', 'YOL119C', 'YOL130W', 'YOL142W', 'YOL148C', 'YOL165C', 'YOR003W', 'YOR006C', 'YOR007C', 'YOR020W-A', 'YOR025W', 'YOR032W-A', 'YOR034C', 'YOR048C', 'YOR057W', 'YOR064C', 'YOR068C', 'YOR108W', 'YOR117W', 'YOR118W', 'YOR120W', 'YOR133W', 'YOR138C', 'YOR141C', 'YOR153W', 'YOR162C', 'YOR185C', 'YOR186W', 'YOR194C', 'YOR198C', 'YOR204W', 'YOR208W', 'YOR209C', 'YOR210W', 'YOR213C', 'YOR224C', 'YOR226C', 'YOR231W', 'YOR232W', 'YOR236W', 'YOR242C', 'YOR260W', 'YOR265W', 'YOR267C', 'YOR268C', 'YOR280C', 'YOR289W', 'YOR298C-A', 'YOR299W', 'YOR302W', 'YOR304C-A', 'YOR304W', 'YOR317W', 'YOR322C', 'YOR335C', 'YOR362C', 'YPL004C', 'YPL011C', 'YPL015C', 'YPL028W', 'YPL029W', 'YPL032C', 'YPL037C', 'YPL038W-A', 'YPL047W', 'YPL061W', 'YPL065W', 'YPL066W', 'YPL068C', 'YPL075W', 'YPL079W', 'YPL089C', 'YPL095C', 'YPL101W', 'YPL106C', 'YPL107W', 'YPL111W', 'YPL132W', 'YPL137C', 'YPL146C', 'YPL160W', 'YPL163C', 'YPL174C', 'YPL176C', 'YPL177C', 'YPL183W-A', 'YPL189C-A', 'YPL191C', 'YPL201C', 'YPL206C', 'YPL207W', 'YPL211W', 'YPL223C', 'YPL224C', 'YPL227C', 'YPL239W', 'YPL240C', 'YPL244C', 'YPL247C', 'YPL249C', 'YPL250C', 'YPL256C', 'YPL257W', 'YPL265W', 'YPL269W', 'YPL273W', 'YPL277C', 'YPR015C', 'YPR020W', 'YPR023C', 'YPR048W', 'YPR054W', 'YPR055W', 'YPR063C', 'YPR074C', 'YPR079W', 'YPR080W', 'YPR082C', 'YPR084W', 'YPR089W', 'YPR091C', 'YPR133W-A', 'YPR147C', 'YPR153W', 'YPR154W', 'YPR158W', 'YPR165W', 'YPR175W', 'YPR184W', 'YPR190C', 'YPR192W']",GCN5
YHL009C,5,"['YCL018W', 'YDL184C', 'YKL177W', 'YKL178C', 'YOR034C']",YAP3
YHL020C,43,"['YBR006W', 'YBR177C', 'YBR244W', 'YCR005C', 'YDR123C', 'YDR124W', 'YDR497C', 'YDR502C', 'YER026C', 'YER043C', 'YGL077C', 'YGR157W', 'YGR271W', 'YHR018C', 'YHR053C', 'YHR055C', 'YHR067W', 'YJL153C', 'YJL185C', 'YJR073C', 'YJR133W', 'YKL043W', 'YKL182W', 'YLR132C', 'YLR133W', 'YLR136C', 'YLR168C', 'YMR173W', 'YMR173W-A', 'YNL043C', 'YNL044W', 'YNL170W', 'YNL256W', 'YNL257C', 'YNL273W', 'YNR016C', 'YOL101C', 'YOL154W', 'YOR034C', 'YPL061W', 'YPR140W', 'YPR159W', 'YPR171W']",OPI1
YHL027W,64,"['YBR182C', 'YBR296C', 'YDL022W', 'YDL023C', 'YDL037C', 'YDL241W', 'YDR209C', 'YDR309C', 'YEL059C-A', 'YEL060C', 'YGL009C', 'YGL255W', 'YGR086C', 'YGR138C', 'YHL040C', 'YHL047C', 'YHR208W', 'YHR214W', 'YIL015W', 'YIL121W', 'YIR019C', 'YJL196C', 'YJR094C', 'YKL043W', 'YKL096W', 'YLL007C', 'YLL026W', 'YLL052C', 'YLL053C', 'YLR047C', 'YLR048W', 'YLR136C', 'YLR304C', 'YLR348C', 'YLR349W', 'YML131W', 'YMR006C', 'YMR136W', 'YMR173W', 'YMR173W-A', 'YMR305C', 'YMR319C', 'YNL057W', 'YNL058C', 'YNL208W', 'YNL270C', 'YNL274C', 'YNR044W', 'YOL014W', 'YOL016C', 'YOL030W', 'YOL109W', 'YOL155C', 'YOL158C', 'YOR066W', 'YOR306C', 'YOR317W', 'YOR382W', 'YOR383C', 'YOR389W', 'YPL088W', 'YPL240C', 'YPL277C', 'YPL278C']",RIM101
YHR006W,8,"['YBR067C', 'YDR019C', 'YER029C', 'YHR137W', 'YIL047C', 'YKL096W', 'YLR162W', 'YLR162W-A']",STP2
YHR041C,47,"['YAR071W', 'YBR067C', 'YCL064C', 'YCR020C-A', 'YDL023C', 'YDL048C', 'YDL098C', 'YDR028C', 'YER081W', 'YER189W', 'YGL103W', 'YGR108W', 'YGR234W', 'YHR053C', 'YHR143W', 'YHR215W', 'YIL011W', 'YIL051C', 'YKR093W', 'YLL018C-A', 'YLR041W', 'YLR155C', 'YLR157C', 'YLR158C', 'YLR159W', 'YLR160C', 'YLR162W', 'YLR162W-A', 'YLR232W', 'YLR355C', 'YMR316W', 'YNL146W', 'YNL160W', 'YNL213C', 'YNL299W', 'YNL327W', 'YNL339C', 'YNR075W', 'YOL014W', 'YOL058W', 'YOR034C', 'YOR052C', 'YOR066W', 'YOR306C', 'YOR382W', 'YOR383C', 'YOR385W']",SRB2
YHR058C,148,"['YAL023C', 'YAR007C', 'YBL040C', 'YBL043W', 'YBL056W', 'YBL059C-A', 'YBL059W', 'YBL102W', 'YBR037C', 'YBR052C', 'YBR085C-A', 'YBR102C', 'YBR106W', 'YBR179C', 'YBR217W', 'YBR250W', 'YBR280C', 'YCR036W', 'YCR079W', 'YCR093W', 'YDL046W', 'YDL072C', 'YDL112W', 'YDL113C', 'YDL130W-A', 'YDL147W', 'YDR001C', 'YDR002W', 'YDR155C', 'YDR171W', 'YDR174W', 'YDR178W', 'YDR237W', 'YDR246W-A', 'YDR325W', 'YDR353W', 'YDR394W', 'YDR397C', 'YDR484W', 'YDR510W', 'YEL020C', 'YEL044W', 'YEL071W', 'YER020W', 'YER058W', 'YER094C', 'YER095W', 'YER122C', 'YER170W', 'YFR003C', 'YFR052W', 'YGL003C', 'YGL141W', 'YGL172W', 'YGL224C', 'YGR058W', 'YGR076C', 'YGR155W', 'YGR193C', 'YGR198W', 'YGR204C-A', 'YGR204W', 'YGR208W', 'YGR214W', 'YGR220C', 'YGR222W', 'YGR223C', 'YHL029C', 'YHR132C', 'YHR189W', 'YIL009W', 'YIL083C', 'YIL157C', 'YIR017C', 'YJL020C', 'YJL034W', 'YJL218W', 'YJR005C-A', 'YJR033C', 'YJR050W', 'YJR140C', 'YKL015W', 'YKL065C', 'YKL117W', 'YKL189W', 'YKL193C', 'YKL195W', 'YKR005C', 'YKR018C', 'YKR019C', 'YLR034C', 'YLR052W', 'YLR100W', 'YLR120C', 'YLR136C', 'YLR152C', 'YLR216C', 'YLR246W', 'YLR300W', 'YLR315W', 'YML009C', 'YML038C', 'YML063W', 'YMR118C', 'YMR135C', 'YMR169C', 'YMR179W', 'YMR184W', 'YMR215W', 'YMR314W', 'YMR317W', 'YMR318C', 'YNL055C', 'YNL063W', 'YNL074C', 'YNL206C', 'YNL251C', 'YNL254C', 'YNL279W', 'YNL281W', 'YNL300W', 'YNL329C', 'YNR030W', 'YOL005C', 'YOL101C', 'YOL112W', 'YOL142W', 'YOL158C', 'YOR007C', 'YOR008C', 'YOR020C', 'YOR025W', 'YOR049C', 'YOR096W', 'YOR097C', 'YOR106W', 'YOR142W', 'YOR213C', 'YOR223W', 'YOR226C', 'YOR261C', 'YOR298C-A', 'YOR332W', 'YPL107W', 'YPL115C', 'YPL249C-A', 'YPR074C', 'YPR100W']",MED6
YHR084W,176,"['YAL028W', 'YAL029C', 'YAL038W', 'YAL039C', 'YAR014C', 'YAR015W', 'YBL002W', 'YBL016W', 'YBL017C', 'YBL060W', 'YBL061C', 'YBR023C', 'YBR024W', 'YBR040W', 'YBR044C', 'YBR060C', 'YBR066C', 'YBR070C', 'YBR082C', 'YBR083W', 'YBR117C', 'YBR156C', 'YBR157C', 'YBR158W', 'YCL027W', 'YCL055W', 'YCL056C', 'YCR018C', 'YDL127W', 'YDL135C', 'YDL160C', 'YDL161W', 'YDL222C', 'YDR055W', 'YDR085C', 'YDR086C', 'YDR309C', 'YDR310C', 'YDR311W', 'YDR312W', 'YDR461W', 'YDR530C', 'YDR531W', 'YEL033W', 'YER048C', 'YER064C', 'YER070W', 'YER103W', 'YER155C', 'YFL026W', 'YFL027C', 'YFL039C', 'YGL028C', 'YGL089C', 'YGL147C', 'YGL162W', 'YGL163C', 'YGL178W', 'YGR014W', 'YGR055W', 'YGR108W', 'YGR149W', 'YGR189C', 'YGR213C', 'YGR214W', 'YGR221C', 'YGR222W', 'YHL021C', 'YHR005C', 'YHR082C', 'YHR083W', 'YHR084W', 'YHR151C', 'YHR152W', 'YHR156C', 'YHR203C', 'YHR205W', 'YIL015W', 'YIL036W', 'YIL037C', 'YIL117C', 'YIL123W', 'YIR013C', 'YIR019C', 'YJL016W', 'YJL142C', 'YJL186W', 'YJL187C', 'YJR054W', 'YJR123W', 'YJR153W', 'YKL002W', 'YKL003C', 'YKL029C', 'YKL095W', 'YKL096C-B', 'YKL096W', 'YKL104C', 'YKL178C', 'YKL189W', 'YKL208W', 'YKL209C', 'YKR041W', 'YKR042W', 'YKR061W', 'YKR075C', 'YKR076W', 'YKR091W', 'YLR042C', 'YLR084C', 'YLR120C', 'YLR142W', 'YLR216C', 'YLR332W', 'YLR353W', 'YLR387C', 'YLR403W', 'YLR412C-A', 'YLR413W', 'YLR414C', 'YLR438W', 'YLR452C', 'YML046W', 'YML047C', 'YML100W', 'YMR125W', 'YMR135C', 'YMR136W', 'YMR173W', 'YMR197C', 'YMR198W', 'YMR232W', 'YMR305C', 'YMR306W', 'YNL024C-A', 'YNL051W', 'YNL053W', 'YNL087W', 'YNL106C', 'YNL145W', 'YNL159C', 'YNL166C', 'YNL178W', 'YNL180C', 'YNL192W', 'YNL272C', 'YNL279W', 'YNL280C', 'YNL283C', 'YNL298W', 'YNR044W', 'YOL030W', 'YOL031C', 'YOL082W', 'YOL105C', 'YOR077W', 'YOR093C', 'YOR094W', 'YOR225W', 'YOR234C', 'YOR246C', 'YOR247W', 'YOR248W', 'YOR302W', 'YPL048W', 'YPL049C', 'YPL114W', 'YPL156C', 'YPL163C', 'YPL177C', 'YPL187W', 'YPL192C', 'YPR005C', 'YPR119W', 'YPR122W', 'YPR165W']",STE12
YHR124W,19,"['YBR112C', 'YCR021C', 'YDL155W', 'YDR403W', 'YDR448W', 'YDR523C', 'YGR108W', 'YGR109C', 'YIL144W', 'YKL042W', 'YLR162W', 'YLR162W-A', 'YLR210W', 'YMR001C', 'YOL101C', 'YOR118W', 'YPL204W', 'YPR054W', 'YPR120C']",NDT80
YHR178W,40,"['YBR159W', 'YBR296C', 'YDL049C', 'YDL198C', 'YDR011W', 'YDR231C', 'YDR232W', 'YDR248C', 'YDR294C', 'YEL041W', 'YER177W', 'YGL008C', 'YGL196W', 'YHR163W', 'YHR178W', 'YHR183W', 'YIL056W', 'YIL159W', 'YIL160C', 'YJL216C', 'YJR095W', 'YKL071W', 'YKL177W', 'YKL178C', 'YKR071C', 'YLR152C', 'YLR214W', 'YLR354C', 'YML116W', 'YMR145C', 'YMR182C', 'YMR315W', 'YNL273W', 'YNL274C', 'YOR120W', 'YOR182C', 'YOR354C', 'YOR369C', 'YPL061W', 'YPR015C']",STB5
YHR206W,165,"['YBL039C', 'YBL071C-B', 'YBL099W', 'YBR040W', 'YBR053C', 'YBR054W', 'YBR066C', 'YBR077C', 'YBR078W', 'YBR085C-A', 'YBR126C', 'YBR157C', 'YBR158W', 'YBR244W', 'YCR012W', 'YCR073C', 'YCR073W-A', 'YDL049C', 'YDR042C', 'YDR043C', 'YDR044W', 'YDR155C', 'YDR156W', 'YDR171W', 'YDR309C', 'YDR524C', 'YDR524C-B', 'YDR524W-C', 'YDR525W-A', 'YDR527W', 'YEL001C', 'YER001W', 'YER010C', 'YER011W', 'YER092W', 'YER149C', 'YER150W', 'YER153C', 'YER154W', 'YFL061W', 'YGL006W', 'YGL006W-A', 'YGL007C-A', 'YGL008C', 'YGL038C', 'YGL055W', 'YGL056C', 'YGL062W', 'YGR014W', 'YGR052W', 'YGR086C', 'YGR161W-C', 'YGR249W', 'YGR279C', 'YHR004C', 'YIL005W', 'YIL047C', 'YIL052C', 'YIL089W', 'YIL099W', 'YIL101C', 'YIL113W', 'YIL114C', 'YIL118W', 'YIL119C', 'YIR018W', 'YJL042W', 'YJL105W', 'YJL107C', 'YJL115W', 'YJL116C', 'YJR009C', 'YJR077C', 'YJR148W', 'YKL035W', 'YKL037W', 'YKL062W', 'YKL063C', 'YKL086W', 'YKL087C', 'YKL096W', 'YKL096W-A', 'YKL109W', 'YKL110C', 'YKL209C', 'YKR042W', 'YKR052C', 'YKR075C', 'YKR076W', 'YLL019C', 'YLR109W', 'YLR110C', 'YLR113W', 'YLR257W', 'YLR258W', 'YLR295C', 'YLR297W', 'YLR312C', 'YLR312W-A', 'YLR414C', 'YML028W', 'YML052W', 'YML053C', 'YML063W', 'YML100W', 'YML101C', 'YML111W', 'YMR016C', 'YMR017W', 'YMR122W-A', 'YMR135C', 'YMR136W', 'YMR145C', 'YMR173W', 'YMR173W-A', 'YMR195W', 'YMR251W-A', 'YMR305C', 'YMR306W', 'YMR307W', 'YNL014W', 'YNL087W', 'YNL097C-B', 'YNL098C', 'YNL118C', 'YNL178W', 'YNL180C', 'YNL192W', 'YNL234W', 'YNL321W', 'YNR013C', 'YNR014W', 'YNR018W', 'YOL011W', 'YOL014W', 'YOL039W', 'YOL040C', 'YOL058W', 'YOL125W', 'YOL126C', 'YOR034C', 'YOR226C', 'YOR227W', 'YOR273C', 'YOR274W', 'YOR312C', 'YOR348C', 'YOR349W', 'YOR365C', 'YPL014W', 'YPL024W', 'YPL026C', 'YPL041C', 'YPL061W', 'YPL111W', 'YPL135W', 'YPL137C', 'YPL202C', 'YPL230W', 'YPR009W', 'YPR013C', 'YPR063C', 'YPR065W', 'YPR148C', 'YPR149W']",SKN7
